rxn_eqn,agent,phi,path,suppressant_frac,Tin(K),P(atm),Su0 (cm/s),T0,O2,N2,2-BTP(1),sensitivity,Su (cm/s),T
C3H3(3807) + CH2CO(28) <=> C#CC(2921) + HCCO(21),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.476492015983066e-05,13.938458338664905,2025.0149961899156
C2H6(31) + CH2Br(362) <=> C2H5(32) + CBr(372),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.45973003394121e-05,13.938456002477686,2025.014622074325
C2H5(32) + CH2F(46) <=> C2H4(30) + CH3F(39),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,-7.444928182205482e-05,13.93637867821269,2025.0224872325398
C2H4(30) + HBR(92) <=> CH2Br(362) + CH3(19),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,-7.424337735430872e-05,13.936381547988978,2025.018796783052
CH(17) <=> C(T)(16) + H(6),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.408870827237327e-05,13.938448914018316,2025.014712762732
2-BTP(1) + S(127) <=> S(613),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.407671042266598e-05,13.93844874679929,2025.01550241156
CF2CH(73) + CH3O(27) <=> CH2CF2(57) + CH2O(20),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.403366384023188e-05,13.93844814684115,2025.0157212385961
C2H5(32) + CH3(19) <=> C2H4(30) + CH4(5),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,-7.396706539395297e-05,13.9363853990638,2025.0140157673204
CH2(S)(25) + He(10) <=> CH2(T)(18) + He(10),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.388951237635082e-05,13.938446137742186,2025.0154201968978
C3H3(3807) + H(6) <=> CH2(S)(25) + H2CC(24),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.352059648574739e-05,13.938440996007836,2025.0154512579504
HO2(11) + S(3961) <=> C3H2O(249) + H2O2(12),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.342913239804982e-05,13.938439721234769,2025.0147610212011
CH2CHO(35) + O2(2) <=> CH2O(20) + CO(13) + OH(4),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.337596020372978e-05,13.93843898015176,2025.0135725979837
H(6) + S(14846) <=> S(15526),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.32197214956814e-05,13.938436802587843,2025.0130583926016
2 CH2CHO(35) <=> CH2CO(28) + CH3CHO(36),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.313027979018588e-05,13.938435556001558,2025.0144277463808
BR(90) + S(13254) <=> S(12867),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.31225244338633e-05,13.938435447911928,2025.0144220584175
O(7) + OH(4) <=> HO2(11),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.279011351161372e-05,13.93843081496252,2025.0135854646062
C2H3F2(65) + CH3(19) <=> CH2CF2(57) + CH4(5),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,-7.276062930881655e-05,13.936402213665769,2025.0030372644821
CH2CHO(35) + CH3O(27) <=> CH2CO(28) + CH3OH(26),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.262610935518118e-05,13.938428529168315,2025.0153976997817
CH2OH(33) + HO2(11) <=> CH2O(20) + H2O2(12),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.260046992540038e-05,13.938428171820908,2025.014054565487
C2H3(29) + HO2(11) <=> C2H2(23) + H2O2(12),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.248787490639829e-05,13.938426602537254,2025.0131123681767
CH3CO(34) + S(164) <=> CH2CO(28) + S(140),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.236363997022906e-05,13.938424871023228,2025.0154736736743
CF3CCH(84) <=> C2H(22) + CF3(45),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.23259825058531e-05,13.93842434617547,2025.015029244356
2-BTP(1) + CH2CO(28) <=> HCCO(21) + S(140),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.228356661169331e-05,13.938423755007495,2025.0151978208037
C2H(22) + CH3F(39) <=> C2H2(23) + CH2F(46),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.225738252029663e-05,13.938423390068913,2025.0151488932515
S(140) + S(811) <=> 2-BTP(1) + S(2474),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.215717886505935e-05,13.938421993488854,2025.013697408737
2-BTP(1) + O(7) <=> CH2(T)(18) + S(1392),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.185679761046292e-05,13.938417806950257,2025.0137483999995
CH2Br(362) + CH2CHO(35) <=> CBr(372) + CH2CO(28),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.175215777297325e-05,13.93841634854128,2025.0154548243304
OH(4) + S(1697) <=> O(7) + S(1795),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.17505234696221e-05,13.938416325763313,2025.0142640868828
CF2(43) + CH2Br(362) <=> H(6) + S(4178),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.167058087518604e-05,13.938415211570094,2025.013749000695
S(1000) <=> O(7) + S(998),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.151038860166433e-05,13.938412978903688,2025.013890179806
CHF2(82) + O2(2) <=> S(2289),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.134143927910741e-05,13.938410624186645,2025.015076415663
S(13738) <=> S(13509),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.130021593351651e-05,13.938410049639716,2025.0143502588635
BR(90) + CF2CH(73) <=> S(4178),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.129907147069027e-05,13.93841003368886,2025.0193586252246
C2H5(32) + CF3(45) <=> C2H4(30) + CHF3(42),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,-7.122173807456353e-05,13.936423661833555,2025.009879296574
C3H2O(249) + H(6) <=> S(6109),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.114644543888926e-05,13.938407906476316,2025.0138292468234
CH2CO(28) + CH2O(20) <=> C2H(22) + CH3O2(375),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.06653049731865e-05,13.938401200621342,2025.014976077198
CH3CHO(36) <=> CH3CO(34) + H(6),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.044124721330638e-05,13.938398077835066,2025.014678258602
CH3O(27) + S(130) <=> 2-BTP(1) + CH2O(20),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.040974500183547e-05,13.93839763877563,2025.0143272996622
C2H6(31) + CH3(19) <=> C2H5(32) + CH4(5),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.011572687229466e-05,13.938393540922556,2025.013793678022
S(18682) <=> S(15526),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,7.002743587593892e-05,13.938392310374184,2025.0147614690732
H2O2(12) + S(811) <=> HO2(11) + S(2474),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.983999144964922e-05,13.93838969788318,2025.015320812483
CF2CH(73) + S(4206) <=> CH2CF2(57) + S(1709),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.974462284563351e-05,13.938388368691243,2025.0148318637073
C2H(22) + C3H2O(249) <=> C2H2(23) + C3HO(6390),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.972357291337349e-05,13.938388075309573,2025.0148055389654
C2H(22) + CH3OH(26) <=> C2H2(23) + CH2OH(33),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.969589957701926e-05,13.938387689614764,2025.0151875145048
C3H2O(249) <=> C3HO(6390) + H(6),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.967733230439753e-05,13.938387430834956,2025.015399630894
C2H6(31) + C3H3(3807) <=> C#CC(2921) + C2H5(32),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.962273909827945e-05,13.938386669946714,2025.0146043346413
CF2(43) + H(6) <=> CHF2(82),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.958820326876968e-05,13.938386188606481,2025.0147149348675
HCO(15) + S(24520) <=> CO(13) + S(24320),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.956779535784936e-05,13.93838590417293,2025.0149051718406
CH2CHO(35) <=> C2H3(29) + O(7),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.955371619489224e-05,13.938385707945775,2025.0157239316377
S(132) <=> 2-BTP(1),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.938954114037117e-05,13.938383419769693,2025.014874453903
C3H3(3807) + HO2(11) <=> C#CC(2921) + O2(2),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.92544367335956e-05,13.93838153676333,2025.0146754422774
S(24520) + S(4206) <=> S(1709) + S(24320),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.91245066439066e-05,13.93837972587358,2025.0147432046535
HO2(11) + S(140) <=> 2-BTP(1) + H2O2(12),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.905986174904604e-05,13.938378824890767,2025.0117267023397
S(161) <=> S(1371),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.904073654217278e-05,13.938378558334797,2025.0141944392703
HO2(11) + S(811) <=> O2(2) + S(2474),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.896106572068561e-05,13.93837744792939,2025.0145215478076
O2(2) + S(4912) <=> O2(2) + S(4913),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.894556891513404e-05,13.93837723194396,2025.0150958412733
CH2CHO(35) + CH3CO(34) <=> CH2CO(28) + CH3CHO(36),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.882191750922234e-05,13.938375508562839,2025.0143117020302
CH2F(46) + H2O2(12) <=> CH3F(39) + HO2(11),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.881872225646116e-05,13.93837546402927,2025.0139326846402
CH2CHO(35) <=> CH3CO(34),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.876659487862046e-05,13.938374737508305,2025.0147847347607
C2H3F2(64) + H(6) <=> CH2CF2(57) + H2(8),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.872470653584982e-05,13.938374153693033,2025.0173455687427
S(127) + S(164) <=> S(681),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.869555619799572e-05,13.938373747412639,2025.0148633438896
H(6) + S(150) <=> HF(38) + S(4178),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.86881471152522e-05,13.938373644149168,2025.013853514011
S(1697) + S(4206) <=> S(1709) + S(1795),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.862669114310304e-05,13.9383727876117,2025.0144842075383
BR(90) + CH3CO(34) <=> CH2CO(28) + HBR(92),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.861411829390819e-05,13.938372612378666,2025.0170152833623
CH3O(27) + HO2(11) <=> CH2O(20) + H2O2(12),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.859651918153359e-05,13.93837236709251,2025.0143894781029
S(127) + S(164) <=> S(613),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.851287777126889e-05,13.938371201347355,2025.0148863573597
H(6) + S(130) <=> CF3CCH(84) + HBR(92),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.849923629188276e-05,13.938371011220378,2025.014290295721
C3H2O(249) + O(7) <=> C3HO(6390) + OH(4),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.84500200602878e-05,13.938370325273269,2025.014546822156
C3H3(4811) <=> C2H(22) + CH2(T)(18),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.843721268584637e-05,13.93837014677156,2025.01475715712
CH3CO(34) + H(6) <=> CH2CO(28) + H2(8),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.840536939307881e-05,13.938369702958331,2025.0149789737554
S(12869) <=> S(12882),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.8399002751867e-05,13.938369614223802,2025.0147201422915
S(13254) <=> S(13493),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.837435968805418e-05,13.938369270763163,2025.0142995437998
S(127) + S(4179) <=> 2-BTP(1) + S(4712),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.837317671332552e-05,13.938369254275552,2025.0148197238643
O2(157) + S(8163) <=> O(7) + S(7525),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.824407259355087e-05,13.938367454897687,2025.0145001989122
C2H3F2(64) + HCO(15) <=> CH2CF2(57) + CH2O(20),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.823760148039028e-05,13.938367364707089,2025.0146742807233
2-BTP(1) + O(7) <=> BR(90) + S(998),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.810616409772239e-05,13.938365532809568,2025.013915422149
CH2CHO(35) + HBR(92) <=> BR(90) + CH3CHO(36),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.805824805651319e-05,13.938364864983754,2025.014105590686
S(211) <=> CH2(S)(25) + S(1392),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.801998444851424e-05,13.93836433168792,2025.0145704310166
CH3F(39) + S(24520) <=> CH2F(46) + S(24320),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.796603320638228e-05,13.938363579746998,2025.013993553212
BR(90) + S(746) <=> HBR(92) + S(813),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.781418342251939e-05,13.938361463353344,2025.0145317172767
