Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39)
1.9875830044602927e-10,0.1467217342838401,3.76,0.0,0.9020730934523775,0.9986915522224722,3.287256530050604e-13,0.0,2.958756582808345e-11,5.760550476980792e-06,5.752349649704902e-06,8.405535026607422e-08,6.544584749379022e-14,1.9778301556967754e-13,7.578650750347229e-09,7.583336775576765e-09,2.1560391005771333e-08,3.0216796647247086e-10,8.402923023490114e-08,2.7463778076700013e-11,7.940740155323317e-12,5.071879234144648e-12,1.982882365118855e-12,2.9580577676852113e-15,8.823156598731306e-17,4.14021924811009e-19,2.1536057150650378e-08,3.7228117325218927e-17,6.924158397557445e-13,3.2370516356445066e-23,2.848416396525877e-12,2.413013757410272e-12,2.3481606565905425e-14,2.8882249129705214e-17,2.4247313764350737e-14,5.721976865599802e-13,0.001308355815651641,2.8104893802621565e-14,9.274921323899288e-26,6.668450322109336e-17,9.95074681529412e-19,1.9144262356924674e-18,2.230490755109623e-15,2.759906542551148e-23,9.464353292789039e-25,6.844126740325912e-23,1.2228494516889022e-24,1.0165600698050168e-26,3.0353104136738605e-24,2.8376973231229954e-16,7.970292408911464e-23,2.4096643103987925e-11,4.855628758318688e-19,4.6299810837314035e-22,7.609825790812434e-21,9.808351899024293e-21,3.5352036357563475e-18,3.9140403426687023e-26,6.414389440150696e-24,1.3294145616806914e-17,8.017527908087693e-13,1.0206526327955503e-31,1.4814093696569457e-21,5.053708907927116e-22,6.624453389997125e-26,2.4409661767209675e-29,8.787230252905969e-34,3.5552675973930976e-30,3.5416546136573334e-31,7.176624070374897e-13,3.372000804983831e-37,8.144396586649948e-36,3.8243436382266377e-29,2.098171040156835e-25,2.230404449360325e-12,7.2833107304334e-24,1.063627068102072e-27,9.357987421123217e-12,1.8400939187624082e-12,2.1282165396474185e-15
2.0477834815232013e-10,0.1467217388217738,3.76,0.0,0.9020729157852427,0.9986800811063701,3.6055847157111907e-13,0.0,3.15250266516094e-11,5.935035705888954e-06,5.926330908866052e-06,8.660168175519317e-08,6.97402766681264e-14,2.0566378319012034e-13,8.043422847920322e-09,8.048656422811561e-09,2.221494711879134e-08,3.2135518302597986e-10,8.657310852391512e-08,2.937853756337071e-11,8.556425881438129e-12,5.380506474886024e-12,2.110674805570322e-12,3.1404235838376565e-15,9.373120944499064e-17,4.526980402529697e-19,2.2188341515590807e-08,4.0116208626197905e-17,7.291296001246087e-13,3.6358849596687684e-23,3.0235297804511485e-12,2.5613437681885887e-12,2.5679008120573277e-14,3.0742138646160617e-17,2.614348557114737e-14,6.076046523097329e-13,0.0013198239002402854,2.9400296016007897e-14,1.0299485671217616e-25,7.291791051065587e-17,1.0885521289195981e-18,2.096664518740293e-18,2.368135889206676e-15,3.105783334140055e-23,1.0414328252264829e-24,7.484964593682197e-23,1.3422360000235021e-24,1.118404493963049e-26,3.430982002961784e-24,2.958049585786935e-16,8.723585611063369e-23,2.5576534967170294e-11,5.309863381084502e-19,5.216338639518612e-22,8.32463323233122e-21,1.0734291939314349e-20,3.8388836304865924e-18,4.540536439934351e-26,6.975434776508799e-24,1.4360099025430176e-17,8.468099397354963e-13,1.1345095016635138e-31,1.6700339439336617e-21,5.528383972888958e-22,7.622424497789823e-26,2.7507487510254203e-29,1.0391514351848292e-33,4.1176317586537174e-30,4.124388291823303e-31,7.513768432259498e-13,4.007008997853356e-37,9.75040441363365e-36,4.4392490298496283e-29,2.350965361698604e-25,2.4378526807036592e-12,7.978758906071768e-24,1.2265286933718427e-27,9.64273442545608e-12,2.0066246133119154e-12,2.2601755605656397e-15
2.10798395858611e-10,0.14672174335970847,3.76,0.0,0.9020727381180241,0.9986693074976459,3.9444559109879267e-13,0.0,3.353078311220694e-11,6.109521410032765e-06,6.100297630181198e-06,8.914813260862892e-08,7.41735519711858e-14,2.13562313463786e-13,8.521953279706161e-09,8.527774216038706e-09,2.2869639873592962e-08,3.411688106453157e-10,8.911695649481399e-08,3.138764082913675e-11,9.201971411797938e-12,5.698059957310277e-12,2.2427274548635532e-12,3.3282884729695227e-15,9.940156214598459e-17,4.937091746558232e-19,2.2840625540727164e-08,4.314434428515927e-17,7.66493510865052e-13,4.069830789107556e-23,3.20386551815167e-12,2.714095287310732e-12,2.8009308542819036e-14,3.266491807302831e-17,2.8121525723856707e-14,6.440952922631368e-13,0.0013305944629425468,3.070726445289084e-14,1.1404495695593535e-25,7.952752430761319e-17,1.1877262309494719e-18,2.290298626540958e-18,2.5099311050297222e-15,3.4829559958431177e-23,1.1426524008813697e-24,8.164620030726279e-23,1.469622309441839e-24,1.2268603983439744e-26,3.8648110315230164e-24,3.0789480333936125e-16,9.523426345373246e-23,2.710042565789638e-11,5.791549034586111e-19,5.856668572606513e-22,9.08299293077529e-21,1.1717202935941598e-20,4.157953883633173e-18,5.244598228639564e-26,7.5661898002491e-24,1.5472975803611124e-17,8.928665696748196e-13,1.2569121839655623e-31,1.8776098314019893e-21,6.031976801589693e-22,8.739144745148296e-26,3.0891435775418417e-29,1.2236953383632116e-33,4.748419358324574e-30,4.783912950929601e-31,7.854163715994099e-13,4.7391726760319524e-37,1.1616973956525434e-35,5.130796565542439e-29,2.6251746158904335e-25,2.6577009578508484e-12,8.71777643129439e-24,1.4090786234125525e-27,9.927598871981711e-12,2.1825993373777126e-12,2.396173889133707e-15
2.1681844356490185e-10,0.14672174789764428,3.76,0.0,0.9020725604507148,0.9986591889710166,4.304584854013151e-13,0.0,3.5605434331237795e-11,6.2840075896867e-06,6.2742498148329354e-06,9.16947092901493e-08,7.874544121074376e-14,2.2147660984698231e-13,9.01423606774935e-09,9.020685559216794e-09,2.3524473260128038e-08,3.6161194950409365e-10,9.166077609863293e-08,3.349366012617456e-11,9.878041733882907e-12,6.024524251741652e-12,2.379058603976008e-12,3.5216576655648616e-15,1.0524300835777062e-16,5.371236120912248e-19,2.349290922633219e-08,4.6315679930414914e-17,8.044896430971031e-13,4.540801048878966e-23,3.389423592754295e-12,2.871268147443905e-12,3.0476400878251996e-14,3.465100449769852e-17,3.0182009071708146e-14,6.816720394990671e-13,0.0013407099290402814,3.202517729521073e-14,1.2593877348764952e-25,8.652430038197057e-17,1.2927676313571327e-18,2.4956954293905357e-18,2.655878907063666e-15,3.893224501249029e-23,1.2502896827070557e-24,8.884237798936853e-23,1.6053375541904913e-24,1.342127208461951e-26,4.3392753408555755e-24,3.200346260108922e-16,1.0371278156580629e-22,2.8668307156533214e-11,6.301487725831047e-19,6.554180709205059e-22,9.886208520379612e-21,1.2758838349274947e-20,4.492643819174823e-18,6.03317876501869e-26,8.187223215144511e-24,1.66330745698845e-17,9.39906383733926e-13,1.3881989134782074e-31,2.105574093368584e-21,6.56535269103046e-22,9.985385208169963e-26,3.4578636781146255e-29,1.4352386300121091e-33,5.453592497836916e-30,5.528026585841871e-31,8.197629357386937e-13,5.5801580883659154e-37,1.3777934260293596e-35,5.905932942881291e-29,2.9218730384062985e-25,2.8903001221934715e-12,9.50175237820325e-24,1.6130526478949174e-27,1.021258421202333e-11,2.3682438313042143e-12,2.5362180119516683e-15
2.228384912711927e-10,0.14672175243558122,3.76,0.0,0.9020723827833086,0.9986496856816409,4.686692521330937e-13,0.0,3.7749578650116134e-11,6.458494245133757e-06,6.448187463996039e-06,9.424141816534655e-08,8.345569546505946e-14,2.294048937929926e-13,9.520265241802658e-09,9.527385864849692e-09,2.4179451266681133e-08,3.8268769824288117e-10,9.420456918153962e-08,3.5699161472043564e-11,1.058530146407548e-11,6.359883984860157e-12,2.5196860544217197e-12,3.720536546737188e-15,1.1125593244059084e-16,5.830096266876814e-19,2.4145192572678404e-08,4.9633374018651143e-17,8.431005698719882e-13,5.050748877369617e-23,3.580203989993077e-12,3.032862184561672e-12,3.308417746778921e-14,3.6700814057915256e-17,3.232547334787667e-14,7.203373971958715e-13,0.001350210143372858,3.335345223118098e-14,1.387164057521543e-25,9.391918935032148e-17,1.403847155756935e-18,2.7132236306544e-18,2.8059817998114437e-15,4.3384356451119196e-23,1.3645395868678296e-24,9.64496316633076e-23,1.749719209339691e-24,1.4644029604584607e-26,4.856942307576567e-24,3.322201817016868e-16,1.1268611500373103e-22,3.0280171466507635e-11,6.840481177750568e-19,7.312177067392121e-22,1.0735584962703963e-20,1.3860956076904332e-20,4.8431741582945735e-18,6.91362957733943e-26,8.839093485519277e-24,1.784066999100438e-17,9.87913349353398e-13,1.5287090886266789e-31,2.355438346217717e-21,7.129377805526877e-22,1.1372629754321408e-25,3.858672247087885e-29,1.6769250927702715e-33,6.239436503924543e-30,6.365102389041959e-31,8.543994733854136e-13,6.542674447165966e-37,1.627049313738743e-35,6.772011846069147e-29,3.242151228543353e-25,3.1360002686885717e-12,1.0332080486654526e-23,1.840336898734181e-27,1.0497693895450498e-11,2.5637812601184316e-12,2.680314464032278e-15
2.2885853897748356e-10,0.1467217569735195,3.76,0.0,0.9020722051157992,0.9986407602081603,5.091506119754579e-13,0.0,3.996381362790843e-11,6.632981376665426e-06,6.622110578838483e-06,9.678826550799324e-08,8.83040510243618e-14,2.3734558092824014e-13,1.0040034838413724e-08,1.0047870553001125e-08,2.4834577879871532e-08,4.043991540086816e-10,9.674833749120694e-08,3.800670464176384e-11,1.1324414847470811e-11,6.704123838577407e-12,2.664627131956863e-12,3.924930655992495e-15,1.1744071885078648e-16,6.314354829383781e-19,2.4797475580038126e-08,5.310058783266931e-17,8.823093520817741e-13,5.601667981191023e-23,3.77620669784547e-12,3.1988772377670265e-12,3.5836529949557736e-14,3.8814761944730825e-17,3.455242152863161e-14,7.600939385086027e-13,0.0013591325272973493,3.469154394475104e-14,1.5241879100780472e-25,1.0172313672661332e-16,1.5211358115562122e-18,2.943253767639021e-18,2.9602422878062036e-15,4.8204827914140975e-23,1.4855963369032004e-24,1.0447941947595778e-22,1.903113287973423e-24,1.593884325979343e-26,5.420469870794236e-24,3.444475874236934e-16,1.2216903862892765e-22,3.1936010611317174e-11,7.409330829302829e-19,8.134051813107253e-22,1.1632428546437656e-20,1.502531844910398e-20,5.209757172043136e-18,7.893711202953565e-26,9.522349316844549e-24,1.90960143179267e-17,1.0368716939125547e-12,1.6787831877351986e-31,2.628790730265909e-21,7.724919176765972e-22,1.2913107393970982e-25,4.293382681749956e-29,1.952174461516339e-33,7.112567108405899e-30,7.304116507145872e-31,8.893098616116651e-13,7.640537297825447e-37,1.9135481573521701e-35,7.736805463990476e-29,3.587115594296079e-25,3.395150747403993e-12,1.1210159133761796e-23,2.0929317369185604e-27,1.0782931370682404e-11,2.769432241820705e-12,2.828469828839939e-15
2.348785866837744e-10,0.146721761511459,3.76,0.0,0.9020720274481806,0.9986323774052853,5.519759078200333e-13,0.0,4.224873603916803e-11,6.8074689845816505e-06,6.796019160522386e-06,9.933525750601024e-08,9.329023111975913e-14,2.452972598311413e-13,1.0573538900101174e-08,1.0582135050402075e-08,2.5489857084655132e-08,4.267494124927224e-10,9.92920826827976e-08,4.0418843160064856e-11,1.2096045757652961e-11,7.057228549000466e-12,2.8138986999147435e-12,4.134845687006323e-15,1.2379775214409573e-16,6.824694360056097e-19,2.544975824868351e-08,5.672048547913556e-17,9.220995247746282e-13,6.195592000133202e-23,3.977431706202935e-12,3.369313149126218e-12,3.873734926054234e-14,4.099326240544477e-17,3.686332404255603e-14,8.009443064531613e-13,0.001367512226101984,3.603894176447722e-14,1.6708770236328558e-25,1.0994708297235896e-16,1.6448047878677288e-18,3.1861582124559325e-18,3.1186628756233574e-15,5.341305624769339e-23,1.6136534847109911e-24,1.1294320530208231e-22,2.065874577637571e-24,1.730766640903562e-26,6.032607562196817e-24,3.567132911908134e-16,1.3217639880017103e-22,3.3635816631820334e-11,8.008837835576187e-19,9.023291216065616e-22,1.2578046887210283e-20,1.625369222429906e-20,5.592596926886274e-18,8.981603680749096e-26,1.0237530126770415e-23,2.0399338824148372e-17,1.0867659004173585e-12,1.8387626931037195e-31,2.9272978726878833e-21,8.352844703865523e-22,1.461982545863445e-25,4.763858612768843e-29,2.2646990490229673e-33,8.079937540247111e-30,8.354676476501318e-31,9.24478865019583e-13,8.888734019989381e-37,2.2417609652265065e-35,8.808516002694694e-29,3.9578878143200114e-25,3.6681001650355285e-12,1.2137391312179522e-23,2.3729556684274406e-27,1.1068300084690963e-11,2.985414875327145e-12,2.9806907383296712e-15
2.4089863439006523e-10,0.14672176604939996,3.76,0.0,0.9020718497804463,0.9986245042653573,5.972191039499779e-13,0.0,4.460494187199024e-11,6.981957069190791e-06,6.969913210204846e-06,1.018824002670699e-07,9.841394746227677e-14,2.532586731360084e-13,1.1120771474612767e-08,1.1130174789643431e-08,2.6145292864325936e-08,4.497415679666512e-10,1.0183580632458484e-07,4.2938124293816523e-11,1.2900857696443601e-11,7.419182905477049e-12,2.967517172179522e-12,4.350287487414098e-15,1.303274169789192e-16,7.361797320221132e-19,2.6102040578886543e-08,6.04962338863405e-17,9.624550838635988e-13,6.83459388216582e-23,4.1838790065731556e-12,3.5441697635126768e-12,4.179052563800273e-14,4.323672874652802e-17,3.925862083920498e-14,8.428912137967829e-13,0.0013753822474441085,3.7395167461858676e-14,1.8276574695325139e-25,1.1860196354634218e-16,1.77502545541853e-18,3.442311172879086e-18,3.2812460678925393e-15,5.902889905126698e-23,1.7489039342446803e-24,1.218524590053515e-22,2.2383668760461297e-24,1.875243937210021e-26,6.696197538900272e-24,3.6901404376172673e-16,1.4272311456423649e-22,3.537958158378387e-11,8.639803067892538e-19,9.98347360559476e-22,1.3573748927408377e-20,1.7547848584535807e-20,5.9918895233349395e-18,1.0185916999038359e-25,1.0985166506908614e-23,2.1750855152503307e-17,1.1375807032686873e-12,2.0089900230240576e-31,3.2527068444967045e-21,9.014023153435835e-22,1.6506603602048666e-25,5.27201393461848e-29,2.6185209384578964e-33,9.148845531467508e-30,9.527050337944279e-31,9.598920868056972e-13,1.0303491472493553e-36,2.616573427337892e-35,9.995787192210518e-29,4.355604316312175e-25,3.955196386398267e-12,1.311518461699185e-23,2.682649287817715e-27,1.1353803483003644e-11,3.2119447680722934e-12,3.1369838729860583e-15
2.4691868209635606e-10,0.14672177058734234,3.76,0.0,0.9020716721125907,0.9986171097883368,6.449547852193046e-13,0.0,4.7033026326273696e-11,7.1564456308095834e-06,7.1437927290387e-06,1.0442969982385693e-07,1.0367490161305585e-13,2.612287007047657e-13,1.1681726614258731e-08,1.1691985208446765e-08,2.6800889200517465e-08,4.733787133172383e-10,1.0437950990323062e-07,4.556708904465283e-11,1.3739513793629399e-11,7.789971749715771e-12,3.12549852580819e-12,4.571262058613929e-15,1.3703009811955633e-16,7.926346083895828e-19,2.6754322570919102e-08,6.443100280196893e-17,1.0033604732168255e-12,7.520785268327323e-23,4.395548591811257e-12,3.723446928460433e-12,4.4999948620682444e-14,4.554557333653303e-17,4.1738723326191154e-14,8.859374429543388e-13,0.00138277359136224,3.875977318959693e-14,1.99496364241249e-25,1.2769870895386266e-16,1.9119693664558557e-18,3.712088693196763e-18,3.4479943693094697e-15,6.507267225731281e-23,1.891539967381943e-24,1.3121865669921055e-22,2.4209632260486772e-24,2.0275089773310597e-26,7.414175619108864e-24,3.8134687279924605e-16,1.5382417884449015e-22,3.716729753566594e-11,9.303027113910744e-19,1.1018269326396878e-21,1.462084493599798e-20,1.8909563130954957e-20,6.4078233278581875e-18,1.1515701499062303e-25,1.1765780675683319e-23,2.3150756576268403e-17,1.1893010841087507e-12,2.1898084709104564e-31,3.606847111587082e-21,9.709324159643912e-22,1.8588108620167136e-25,5.819812835996054e-29,3.0179897487171332e-33,1.0326940238546561e-29,1.0832196430840554e-30,9.955359225303779e-13,1.1902345793622577e-36,3.0433138940258216e-35,1.1307715787733338e-28,4.781415771332191e-25,4.256786535894444e-12,1.414495124103045e-23,3.0243792481299418e-27,1.163944500970611e-11,3.4492350632805066e-12,3.297355961862197e-15
2.529387298026469e-10,0.14672177512528625,3.76,0.0,0.9020714944446074,0.9986101648596969,6.952581562304935e-13,0.0,4.953358381217501e-11,7.330934669763118e-06,7.317657718173223e-06,1.0697716213900785e-07,1.0907278620361348e-13,2.692063446353184e-13,1.2256398375313703e-08,1.2267561749006716e-08,2.7456650073203942e-08,4.976639400796748e-10,1.0692319482874314e-07,4.8308272141796583e-11,1.4612676806673586e-11,8.169579974975606e-12,3.2878583133101615e-12,4.797775555581215e-15,1.439061804394165e-16,8.519022940746259e-19,2.7406604225052943e-08,6.852796479088061e-17,1.0448005721173706e-12,8.256315887342362e-23,4.612440455877538e-12,3.907144494026429e-12,4.83695070498301e-14,4.7920207608991017e-17,4.430401618317247e-14,9.300858458899616e-13,0.0013897153723817957,4.013233955078197e-14,2.1732382443875414e-25,1.3724824479556214e-16,2.0558082546506883e-18,3.9958686550591e-18,3.6189102846477304e-15,7.156514774298281e-23,2.0417532714748066e-24,1.4105328100759466e-22,2.6140461498630636e-24,2.187753290406191e-26,8.189572320645582e-24,3.9370905923626098e-16,1.6549465962752132e-22,3.899895656661595e-11,9.999310277730153e-19,1.213144069423956e-21,1.572064650835301e-20,2.034061587926876e-20,6.840579198274972e-18,1.2980458234329087e-25,1.2579886922561289e-23,2.4599219180098004e-17,1.2419122677435262e-12,2.381562150797084e-31,3.991632479857837e-21,1.0439618224279982e-21,2.0879890086113866e-25,6.409269830230772e-29,3.467800978552842e-33,1.16222290809904e-29,1.2281793866498693e-30,1.0313975164405125e-12,1.3704214367515788e-36,3.527782589199547e-35,1.2753863065262495e-28,5.236486603597165e-25,4.573216998959892e-12,1.5228107978447545e-23,3.400642255817839e-27,1.1925228107444706e-11,3.697496466914198e-12,3.461813782618636e-15
2.589587775089377e-10,0.1467217796632318,3.76,0.0,0.902071316776491,0.9986036421357415,7.482050405105872e-13,0.0,5.210720794874447e-11,7.505424186384788e-06,7.491508178754731e-06,1.095247931097488e-07,1.146072860226715e-13,2.7719071590462644e-13,1.2844780817481557e-08,1.2856899857398905e-08,2.8112579460701276e-08,5.226003384695465e-10,1.094668624391328e-07,5.1164202035093864e-11,1.552100912041658e-11,8.557992525319134e-12,3.4546116745935337e-12,5.029834286694282e-15,1.5095604892420557e-16,9.14051009902401e-19,2.8058885541559696e-08,7.279029523290204e-17,1.0867606830814289e-12,9.043372959815267e-23,4.834554593619549e-12,4.0952623126612014e-12,5.190308907005171e-14,5.036104206529655e-17,4.695485906060091e-14,9.7533934402354e-13,0.001396234934197784,4.151247379065889e-14,2.362932270296748e-25,1.4726149181587167e-16,2.206714034999496e-18,4.2940307783222424e-18,3.793996318770471e-15,7.852755097359392e-23,2.1997349681536552e-24,1.5136782132549173e-22,2.8180078825761655e-24,2.3561672099245667e-26,9.025513902405334e-24,4.060981156586641e-16,1.7774970114790588e-22,4.0874550764672674e-11,1.0729452579994182e-18,1.3326841951578681e-21,1.6874466566089396e-20,2.1842791255241225e-20,7.290330702812336e-18,1.4590149285954727e-25,1.3427992043959788e-23,2.609640296590472e-17,1.2953997181392107e-12,2.5845959485414964e-31,4.409063034420629e-21,1.1205776716826447e-21,2.339841679598873e-25,7.042449785684299e-29,3.9730149354315734e-33,1.304308449863408e-29,1.3888273680961994e-30,1.067464720203356e-12,1.572946996680557e-36,4.076282085562674e-35,1.4344266311714946e-28,5.721994515303122e-25,4.904833423491016e-12,1.6366076236375766e-23,3.814069089442602e-27,1.2211156217428753e-11,3.956937274306304e-12,3.6303641615623076e-15
2.6497882521522856e-10,0.146721784201179,3.76,0.0,0.9020711391082354,0.9985975159358963,8.038718796859556e-13,0.0,5.475449156273081e-11,7.679914181016274e-06,7.66534411192715e-06,1.1207259857225008e-07,1.202780789839799e-13,2.851810224699764e-13,1.3446868003417592e-08,1.3459994983047896e-08,2.8768681339667996e-08,5.481909974135507e-10,1.1201051400478505e-07,5.4137400888264565e-11,1.6465172746769765e-11,8.955194394924638e-12,3.6257733485866837e-12,5.267444713570536e-15,1.5818008867509285e-16,9.791489688481523e-19,2.871116652071095e-08,7.72211723206298e-17,1.1292265200242031e-12,9.884180611854762e-23,5.061891000576398e-12,4.287800239087404e-12,5.560458213001116e-14,5.286848627758056e-17,4.9691588170518e-14,1.021700928141676e-12,0.0014023579573837427,4.289980810323677e-14,2.564504993902917e-25,1.5774936595111285e-16,2.3648588037246506e-18,4.6069566218899914e-18,3.973254976642039e-15,8.598155867743153e-23,2.36567564301748e-24,1.621737740793519e-22,3.0332506049144517e-24,2.5329399123174683e-26,9.925223408780023e-24,4.1851176653406886e-16,1.906045250711753e-22,4.279407222514455e-11,1.1494253757993978e-18,1.46084192231176e-21,1.808361935690491e-20,2.3417878090171876e-20,7.757244333009355e-18,1.635520803412483e-25,1.4310595771117992e-23,2.7642452888430903e-17,1.3497491344908245e-12,2.7992554781497085e-31,4.861227072893478e-21,1.200867187452909e-21,2.6161114021262484e-25,7.721467956142902e-29,4.539076255042385e-33,1.4598250629176406e-29,1.56648506671353e-30,1.1037260539187091e-12,1.800001708087155e-36,4.6956490694171633e-35,1.608945030949297e-28,6.239130026044505e-25,5.251980721254014e-12,1.7560282054511763e-23,4.2674286409128555e-27,1.2497232779432701e-11,4.227763396483706e-12,3.803013973685442e-15
2.709988729215194e-10,0.14672178873912797,3.76,0.0,0.9020709614398351,0.9985917621415518,8.623357326558963e-13,0.0,5.74760266875444e-11,7.854404654007508e-06,7.839165518832502e-06,1.1462058430571462e-07,1.260848369879861e-13,2.9317655867117517e-13,1.4062653998303213e-08,1.4076842578250087e-08,2.9424959685105934e-08,5.744390045790156e-10,1.1455415073256724e-07,5.7230384572375284e-11,1.7445829324405985e-11,9.361170627452482e-12,3.801357684543675e-12,5.510613450912458e-15,1.6557868491185797e-16,1.0472643763268431e-18,2.9363447162778176e-08,8.182377705724591e-17,1.1721841967630883e-12,1.0780999297987984e-22,5.2944496728034535e-12,4.484758130185721e-12,5.947787298299439e-14,5.544294889157214e-17,5.251451777621402e-14,1.0691736583127242e-12,0.001408108560548521,4.4293998045497704e-14,2.778423954952168e-25,1.687227783772879e-16,2.5304148381740003e-18,4.9350295845538025e-18,4.156688763339553e-15,9.394929655151845e-23,2.539765375893112e-24,1.7348264298734296e-22,3.260186675286021e-24,2.7182594561228436e-26,1.0892021717104363e-23,4.309479301298566e-16,2.0407443167506004e-22,4.4757513049156676e-11,1.2294513265772166e-18,1.5980210471307108e-21,1.9349420454424685e-20,2.5067669616382896e-20,8.241479710640536e-18,1.828654938579323e-25,1.522819119020918e-23,2.923749982495024e-17,1.404946447361175e-12,3.0258870426979916e-31,5.350303032776918e-21,1.2849176802470704e-21,2.9186401563399597e-25,8.448490011201419e-29,5.1718340173673306e-33,1.629684990740749e-29,1.7625555886192272e-30,1.1401706692840967e-12,2.0539370438467263e-36,5.393287422619721e-35,1.8000438815478963e-28,6.789096026416448e-25,5.615003069277903e-12,1.881215613246439e-23,4.763631978096882e-27,1.2783461231798181e-11,4.510178386187748e-12,3.97977014270447e-15
2.770189206278102e-10,0.14672179327707877,3.76,0.0,0.9020707837712838,0.9985863581010599,9.23674274765237e-13,0.0,6.027240456236818e-11,8.028895605716637e-06,8.012972400611362e-06,1.1716875603621578e-07,1.3202722668894618e-13,3.0117669579174544e-13,1.469213286946847e-08,1.4707438097746844e-08,3.008141847036091e-08,6.013474464022842e-10,1.1709777376968566e-07,6.044566265953978e-11,1.8463640118449906e-11,9.775906315461487e-12,3.981378653041789e-12,5.7593472663629376e-15,1.7315222297602197e-16,1.1184654304810707e-18,3.0015727468032824e-08,8.660129325434546e-17,1.2156202158481189e-12,1.1736125233222465e-22,5.532230606715651e-12,4.6861358448876976e-12,6.352684768735141e-14,5.80848376294497e-17,5.54239415871708e-14,1.1177606638055586e-12,0.0014135093953390038,4.569472105238502e-14,3.0051649470049806e-25,1.801926355575864e-16,2.7035545967199902e-18,5.27863490583189e-18,4.34430018406442e-15,1.0245333699797539e-22,2.722193771386278e-24,1.8530593931945089e-22,3.4992388610962575e-24,2.9123128213923425e-26,1.1929328588173189e-23,4.434047019763635e-16,2.1817480102907337e-22,4.676486534235058e-11,1.3131030274226638e-18,1.7446345451790486e-21,2.0673186758052392e-20,2.6793963462709704e-20,8.743189788828433e-18,2.0395579958757348e-25,1.6181265154965222e-23,3.088166148328015e-17,1.460977814888466e-12,3.2648375993750166e-31,5.878561412915095e-21,1.3728165473646987e-21,3.2493732606308225e-25,9.225732066639127e-29,5.877562465219639e-33,1.8148389587578645e-29,1.9785269858215306e-30,1.1767883147939087e-12,2.3372735732907676e-36,6.17720264927776e-35,2.0088766034452098e-28,7.373107345393667e-25,5.994243911232828e-12,2.01231338647108e-23,5.305736427681744e-27,1.3069845011435909e-11,4.804383463597843e-12,4.1606396410989146e-15
2.8303896833410105e-10,0.1467217978150314,3.76,0.0,0.9020706061025764,0.9985812825405106,9.879657969760824e-13,0.0,6.314421563140641e-11,8.203387036510006e-06,8.186764758403246e-06,1.1971711944030122e-07,1.381049101778928e-13,3.0918087365163436e-13,1.5335298686058237e-08,1.53517769983435e-08,3.073806166712321e-08,6.289194081160127e-10,1.1964138420730792e-07,6.378573841685134e-11,1.9519266020170874e-11,1.0199386599871384e-11,4.165849856679372e-12,6.013653080369403e-15,1.809010883339634e-16,1.1928203224674346e-18,3.0668007436746274e-08,9.155690752977662e-17,1.2595214577098794e-12,1.2751889834115616e-22,5.775233798947834e-12,4.891933244075082e-12,6.775539160682946e-14,6.079455929268212e-17,5.842013406532468e-14,1.1674651430117507e-12,0.001418581735664155,4.7101675046156053e-14,3.24521200595498e-25,1.9216983928963759e-16,2.884450718658752e-18,5.638159666808155e-18,4.536091744153801e-15,1.1151669689060065e-22,2.9131499894821908e-24,1.976551821574264e-22,3.750840569339615e-24,3.115285949053434e-26,1.3040663719882342e-23,4.55880339742635e-16,2.3292109417249774e-22,4.8816121213723304e-11,1.4004603671214463e-18,1.90110456687982e-21,2.2056236492826967e-20,2.859856164999494e-20,9.262521047511e-18,2.2694208222267334e-25,1.717029869207881e-23,3.257504325203628e-17,1.5178296190608933e-12,3.5164547282134848e-31,6.448366689047239e-21,1.4646512729044771e-21,3.6103633362204287e-25,1.0055460714787724e-28,6.662982331143113e-33,2.0162768190348106e-29,2.2159756432019847e-30,1.2135693028596808e-12,2.652709255747004e-36,7.056037674783819e-35,2.236648808693706e-28,7.992390331089733e-25,6.39004595879498e-12,2.149465538300658e-23,5.896949677198694e-27,1.3356387553827497e-11,5.1105775417637485e-12,4.345629490150254e-15
