Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649)
7.094813853913083e-09,0.17718946232753022,3.76,0.0,0.711663150102083,0.999913104396786,5.585445288994987e-14,0.0,8.408266535120545e-13,1.6722870138585468e-08,1.651655802537122e-08,1.4327199725646266e-09,1.5870033384495866e-14,1.148238021650789e-15,2.0045616971285573e-10,2.0052016364708847e-10,6.541368450710187e-12,3.934404321114938e-12,1.4383020286206098e-09,2.925543172070654e-12,1.3089657694685726e-12,6.790395438869843e-12,4.422145154137254e-13,1.1507440766132444e-19,1.0003378725566972e-19,9.360140556321604e-23,4.49501615848641e-12,7.41580989698489e-21,7.0277457612735866e-15,5.372254350459581e-25,8.311778550631241e-13,2.228264809443721e-14,1.5137056522253405e-17,3.598398996922195e-21,6.796071350188031e-18,4.57686476176404e-16,8.689395188520824e-05,1.8596147772936645e-19,2.849096822573665e-29,6.665279217605562e-20,9.62476132922697e-22,3.462838327410209e-21,2.1461217225406365e-20,2.4872802343345286e-24
7.912744156552003e-09,0.17718946238995217,3.76,0.0,0.7116631480068001,0.9999131041788258,8.103605651195574e-14,0.0,1.1006013926694056e-12,1.865117113862859e-08,1.8394524928400703e-08,1.5979496040902693e-09,1.9817776599689713e-14,1.2831007345103232e-15,2.485367877540077e-10,2.4862747813682514e-10,7.84518013566973e-12,5.445063367552192e-12,1.604519752536907e-09,3.925998222565582e-12,1.69048958016991e-12,8.425330565169395e-12,5.507826696726355e-13,1.7755129407506183e-19,1.3820542729520227e-19,1.297529661129591e-22,5.013214411631186e-12,1.0286488096277181e-20,8.019458864574735e-15,8.171971724935166e-25,1.0328896640151833e-12,2.7719883520359954e-14,2.0984120939052757e-17,4.960138402668665e-21,8.473869694888166e-18,5.710732924828363e-16,8.689395187637808e-05,2.0838989965584848e-19,4.398202179833644e-29,9.233017869235748e-20,1.3316933430274727e-21,4.8110110040791355e-21,2.9738113314883895e-20,3.769401262417588e-24
8.730674459190923e-09,0.1771894624523753,3.76,0.0,0.7116631459111676,0.9999131039551737,1.1356230928388801e-13,0.0,1.4054200096517444e-12,2.057963503726767e-08,2.026713926448309e-08,1.7633444745202266e-09,2.419832407850715e-14,1.417686370146199e-15,3.016002659369402e-10,3.017241865831524e-10,9.3263047814071e-12,7.29677224948211e-12,1.7708676884275778e-09,5.104598892333185e-12,2.1334387026834348e-12,1.0232156935098673e-11,6.713203513693011e-13,2.624576044754242e-19,1.850390754733307e-19,1.7417607359203e-22,5.531410048639462e-12,1.3824083104602992e-20,9.013609809544978e-15,1.1911422209943993e-24,1.2562705933805847e-12,3.3751337397389773e-14,2.8167207523180007e-17,6.625193909146161e-21,1.0336300480156514e-17,6.976866476112776e-16,8.689395185213612e-05,2.3096522127049596e-19,6.503626267901698e-29,1.238494427324679e-19,1.7842105580805404e-21,6.4723629008926054e-21,3.990226730491546e-20,5.47453787732302e-24
9.548604761829843e-09,0.17718946251480036,3.76,0.0,0.7116631438151406,0.9999131037258122,1.5464393486802684e-13,0.0,1.758163572418085e-12,2.2508288974556862e-08,2.2134416289099934e-08,1.928951476242568e-09,2.901009923327104e-14,1.5519956347587626e-15,3.595972640370899e-10,3.59761635782119e-10,1.1002125089553951e-11,9.522991738934554e-12,1.9373586724779606e-09,6.46766602102682e-12,2.6415364836556483e-12,1.2209843538950973e-11,8.038456467407807e-13,3.7455897243795262e-19,2.414316393667944e-19,2.2772264013735456e-22,6.049603069529241e-12,1.8101688315006045e-20,1.0009558441378992e-14,1.67648589646048e-24,1.501258743038547e-12,4.037748916855464e-14,3.6822325777210656e-17,8.623166237284695e-21,1.23832768423776e-17,8.378063390439512e-16,8.689395182959033e-05,2.536873734179453e-19,9.283123988286516e-29,1.618008705171148e-19,2.3282363337035746e-21,8.480526098670867e-21,5.2145660298812196e-20,7.678604021579638e-24
9.999999999999999e-09,0.1771894625772281,3.76,0.0,0.7116631426582096,0.9999131035967866,1.8144422802018558e-13,0.0,1.9743732199551794e-12,2.357275629206178e-08,2.3162639685334683e-08,2.0204539746301944e-09,3.1849685131118563e-14,1.6259994612687521e-15,3.936991388473551e-10,3.9388917314823597e-10,1.2016617107038499e-11,1.0924042395061764e-11,2.029306765305029e-09,7.300824108091186e-12,2.951181948305523e-12,1.3374088882341156e-11,8.821239285749318e-13,4.499495617199546e-19,2.76975290612258e-19,2.614913963259635e-22,6.33557969250948e-12,2.0806258353994675e-20,1.0559866301089133e-14,1.9987071453217964e-24,1.6456917269320643e-12,4.4289147463094763e-14,4.227863942069214e-17,9.87910413728887e-21,1.3591946365105527e-17,9.210294237745803e-16,8.689395181926325e-05,2.662900104688987e-19,1.115204973566359e-28,1.8571433035075514e-19,2.6706294736110595e-21,9.749640346379085e-21,5.986273773487612e-20,9.137519908736932e-24
1.0366535064468763e-08,0.1771894625772281,3.76,0.0,0.7116631417186718,0.9999131034907385,2.0556516416015516e-13,0.0,2.161612450038791e-12,2.4437160936943497e-08,2.3996371214302612e-08,2.094818194820471e-09,3.425153022610095e-14,1.6860292327055563e-15,4.224788226666045e-10,4.226915417663718e-10,1.2889851810264237e-11,1.2156856593256e-11,2.1040054138090386e-09,8.020348039465655e-12,3.218459263762502e-12,1.4357419249314712e-11,9.483796189541662e-13,5.190639719238372e-19,3.0828615458556565e-19,2.912463800770543e-22,6.567793474322635e-12,2.319349398831478e-20,1.1007073141363608e-14,2.291648446748423e-24,1.767792388982083e-12,4.7598863830205626e-14,4.708509737834982e-17,1.0983541828909199e-20,1.4614711958361182e-17,9.917397767472146e-16,8.689395181087687e-05,2.7655628697601024e-19,1.2865103238081126e-28,2.06773570607711e-19,2.9719269834824344e-21,1.0869432435814399e-20,6.666012780170731e-20,1.0461357086947967e-23
1.1184465367107683e-08,0.17718946263965915,3.76,0.0,0.7116631396217142,0.9999131032499579,2.676815931404791e-13,0.0,2.618448607207855e-12,2.6366279617299357e-08,2.585301920873257e-08,2.26099276726468e-09,3.9921049966180203e-14,1.8197878670516777e-15,4.901963617482605e-10,4.904659882585244e-10,1.5006524567689267e-11,1.5231177082043537e-11,2.27082049508811e-09,9.766762465289867e-12,3.867836644558268e-12,1.6673973139500613e-11,1.1049464678902324e-12,7.016229462716226e-19,3.8651274519808283e-19,3.6560334774181813e-22,7.085981263045943e-12,2.917484437143353e-20,1.2006216912841938e-14,3.0559772705376595e-24,2.0558099832386493e-12,5.5416031623954853e-14,5.909075635482088e-17,1.3735728111025297e-20,1.7030519045418217e-17,1.1598215605420473e-15,8.689395179052958e-05,2.9957189285570976e-19,1.738852150598355e-28,2.5935579381794947e-19,3.723391776578301e-21,1.367332972423343e-20,8.363746260009764e-20,1.3906108313036636e-23
1.2002395669746603e-08,0.1771894627020942,3.76,0.0,0.71166313752422,0.9999131030034702,3.424173063265628e-13,0.0,3.131258724056832e-12,2.8295674249163744e-08,2.770437539773362e-08,2.4275237144887627e-09,4.60170960976889e-14,1.9532722390157547e-15,5.627016777987581e-10,5.630374239359036e-10,1.736901326982095e-11,1.877844161112414e-11,2.437816373571533e-09,1.1710164283872528e-11,4.593251926725077e-12,1.915865464280737e-11,1.2735737377740944e-12,9.283260400259053e-19,4.770298742896795e-19,4.516526310619908e-22,7.604166435729757e-12,3.612231126768628e-20,1.3007184000134146e-14,3.98966381920462e-24,2.365250153417969e-12,6.382960754745024e-14,7.297415008384682e-17,1.6909099678138858e-20,1.9630611361379298e-17,1.3424128807035436e-15,8.68939517682917e-05,3.22734122001214e-19,2.3002736502906136e-28,3.2013535230774873e-19,4.590699780235847e-21,1.6926802451957807e-20,1.032695492022841e-19,1.8099376528167322e-23
1.2820325972385523e-08,0.17718946276453398,3.76,0.0,0.7116631354261413,0.9999131027512722,4.312624289792104e-13,0.0,3.702536873115531e-12,3.02253744875776e-08,2.9550454863502086e-08,2.5944598210707193e-09,5.2538110983583037e-14,2.0864830474895738e-15,6.399469411198964e-10,6.403586596650082e-10,1.9994019510341312e-11,2.2830819339152295e-11,2.6050053821412616e-09,1.3853067730814091e-11,5.398242536897228e-12,2.1810673447274872e-11,1.4542924337323014e-12,1.2057014835260844e-18,5.807653923870803e-19,5.502569235238386e-22,8.122348992409027e-12,4.411375559617136e-20,1.40102058524615e-14,5.1136808827022764e-24,2.6960517021060036e-12,7.284025088626089e-14,8.886974062776395e-17,2.053303693372762e-20,2.2414902204558416e-17,1.5399009837949144e-15,8.689395174701946e-05,3.46042905389849e-19,2.9867375154368134e-28,3.896999698525852e-19,5.58188558933888e-21,2.0664788841689705e-20,1.257484760632469e-19,2.313063734626644e-23
1.3638256275024443e-08,0.17718946282697898,3.76,0.0,0.7116631333274296,0.9999131024933655,5.357708220729431e-13,0.0,4.334687037666479e-12,3.2155410313928996e-08,3.139127264523409e-08,2.761850039294408e-09,5.948254168903578e-14,2.2194209894697394e-15,7.218846930000059e-10,7.223828658160806e-10,2.289807792910572e-11,2.742016271683151e-11,2.772399730310586e-09,1.619734398563387e-11,6.28630044093116e-12,2.4629299237791613e-11,1.647137054194601e-12,1.5407144315122122e-18,6.986575687593191e-19,6.622830744979879e-22,8.640528933123112e-12,5.32283887712956e-20,1.5015530548695635e-14,6.4497300899776165e-24,3.0481536062698317e-12,8.244866476052428e-14,1.0691160604560359e-16,2.463696358253279e-20,2.5383304913716038e-17,1.7526986582091038e-15,8.689395172525649e-05,3.694981740320709e-19,3.815221343700003e-28,4.686376210976262e-19,6.704954838043775e-21,2.492259758521794e-20,1.512666444357655e-19,2.9092123668207404e-23
1.4456186577663363e-08,0.17718946288943008,3.76,0.0,0.7116631312280367,0.9999131022297509,6.57557869475989e-13,0.0,5.030025516039811e-12,3.408581195346688e-08,3.322684373924756e-08,2.929743405912945e-09,6.684883996780442e-14,2.352086760270727e-15,8.084678431154955e-10,8.09063569799822e-10,2.6097557468734884e-11,3.257800982922356e-11,2.9400115051529917e-09,1.874430600038813e-11,7.2608725282210815e-12,2.7613861382016478e-11,1.852145590242651e-12,1.9407664781304094e-18,8.316561325561885e-19,7.8860263504553485e-22,9.15870625791584e-12,6.354683573612594e-20,1.60234313505606e-14,8.020195416802794e-24,3.421495016765207e-12,9.265559569960621e-14,1.2723344147835358e-16,2.9250383884995896e-20,2.853573286804582e-17,1.981243739387356e-15,8.68939517016483e-05,3.930998589713814e-19,4.803706884630584e-28,5.575368672239419e-19,7.967889609917785e-21,2.973592478348046e-20,1.800168763304857e-19,3.6078655522284985e-23
1.6092047182941204e-08,0.17718946301435268,3.76,0.0,0.7116631270270134,0.999913101685394,9.59723479278021e-13,0.0,6.619108895381191e-12,3.794783433756388e-08,3.688230563565949e-08,3.2672356945271537e-09,8.284086963145818e-14,2.616604559313772e-15,9.953838032835579e-10,9.962103514100143e-10,3.344743473680375e-11,4.4723809816347186e-11,3.2759350765273773e-09,2.444921686509173e-11,9.483123747411606e-12,3.407840824695245e-11,2.2988239211080974e-12,2.9677777658409928e-18,1.1468353965145359e-18,1.087635167235999e-21,1.0195053059935158e-11,8.812515478339009e-20,1.8048121347865685e-14,1.1957063449327575e-23,4.231653826954847e-12,1.1486820934867572e-13,1.752498942310309e-16,4.0124362941843667e-20,3.5392318231189407e-17,2.487449635225058e-15,8.689395165314e-05,4.407422020804854e-19,7.337569741031034e-28,7.675794498145835e-19,1.0945200319875955e-20,4.117396588865686e-20,2.479876087188923e-19,5.351816072699211e-23
1.7727907788219044e-08,0.17718946313930678,3.76,0.0,0.7116631228226838,0.9999131011181979,1.3518281408482733e-12,0.0,8.486655418848255e-12,4.181168557446317e-08,4.0516959670119e-08,3.6073279009484014e-09,1.005019072930493e-13,2.8800419679793977e-15,1.2003253683059343e-09,1.201434270695984e-09,4.217133696074945e-11,5.951432619804321e-11,3.612870379576784e-09,3.09699735360158e-11,1.2091684515020799e-11,4.120012682910815e-11,2.7947015940171746e-12,4.354685305351587e-18,1.5341722251077225e-18,1.454442459661913e-21,1.123138939890868e-11,1.1852457173152886e-19,2.0086671712385545e-14,1.7115431261418666e-23,5.1260447995326734e-12,1.394849158634587e-13,2.339810408056146e-16,5.3394095370301874e-20,4.298396613609411e-17,3.0625030904407482e-15,8.689395160512545e-05,4.889693837256164e-19,1.0751880645050009e-27,1.024561140825845e-18,1.4577414429801235e-20,5.527291009416071e-20,3.312159209553172e-19,7.625396991761091e-23
1.9363768393496884e-08,0.1771894632642974,3.76,0.0,0.7116631186146622,0.9999131005281654,1.848786018011474e-12,0.0,1.0648281320046819e-11,4.5677609451948e-08,4.41309242815458e-08,3.950408508518656e-09,1.1981973445167504e-13,3.1424044785662906e-15,1.4229288126819936e-09,1.4243761478782532e-09,5.2394379701433004e-11,7.719078712223054e-11,3.950909798506831e-09,3.830401727059268e-11,1.511254673817925e-11,4.897575405558479e-11,3.3402089859858097e-12,6.1764574986722795e-18,2.0017896603674095e-18,1.8962232865517253e-21,1.2267715275352289e-11,1.5544795203412145e-19,2.2141425352378745e-14,2.3695005399239158e-23,6.104187352943664e-12,1.665132062465716e-13,3.0448276395401675e-16,6.930244988679079e-20,5.1309985071404865e-17,3.710757239154139e-15,8.689395155488614e-05,5.377808534426794e-19,1.522565135020335e-27,1.3332466271172415e-18,1.8928100319944987e-20,7.23340923120606e-20,4.312708534752521e-19,1.0512438468054473e-22
2.0999628998774724e-08,0.17718946338932934,3.76,0.0,0.711663114402566,0.9999130999152994,2.466293060592095e-12,0.0,1.311841959788706e-11,4.954584841464837e-08,4.772431723431813e-08,4.296862068369131e-09,1.4078220635268893e-13,3.4036975535598513e-15,1.6628360561167572e-09,1.66468227860767e-09,6.42391484861432e-11,9.798961668875264e-11,4.290143848022849e-09,4.64453284160118e-11,1.8571018107892922e-11,5.7402930004473084e-11,3.9358322302639224e-12,8.515134405971702e-18,2.558099820022406e-18,2.4203040432075345e-21,1.3304030689856975e-11,1.9962740985004389e-19,2.4214666439079315e-14,3.190331820360897e-23,7.165603641393428e-12,1.959612249316478e-13,3.878049221450755e-16,8.809722340991462e-20,6.03696841719112e-17,4.436918556078869e-15,8.68939515013443e-05,5.871760612938329e-19,2.0953107528158774e-27,1.6984421552086751e-18,2.4060959896401886e-20,9.26667382634993e-20,5.497385745994035e-19,1.4099919525820937e-22
2.2635489604052564e-08,0.1771894635144072,3.76,0.0,0.7116631101860166,0.9999130992796003,3.220767510206537e-12,0.0,1.5910384698639403e-11,5.341664272919411e-08,5.12972556221547e-08,4.647068364891905e-09,1.633772515585742e-13,3.663926625432068e-15,1.9196945824081756e-09,1.9220043568639442e-09,7.7825738071219e-11,1.2214250819994874e-10,4.63066120235253e-09,5.5385334506762e-11,2.249173403592214e-11,6.648017486692224e-11,4.582112522123218e-12,1.145990438450626e-17,3.2118388592379985e-18,3.0341548757629275e-21,1.4340335643089614e-11,2.5182658662714204e-19,2.6308696001334527e-14,4.1955225044199303e-23,8.309818539173343e-12,2.2783775652754215e-13,4.849913841158194e-16,1.1003229038212817e-19,7.01623732181326e-17,5.246031982528759e-15,8.689395144618208e-05,6.371544578665463e-19,2.8143487589272597e-27,2.1250053608472215e-18,3.003998167408188e-20,1.1658850722350951e-19,6.882255741091144e-19,1.8477860229747726e-22
2.4271350209330404e-08,0.17718946363953558,3.76,0.0,0.7116631059646393,0.9999130986210714,4.129293480113599e-12,0.0,1.9036433954563666e-11,5.72902298422014e-08,5.484985587193514e-08,5.001401777521367e-09,1.8759287152650016e-13,3.9230970964578196e-15,2.1931573597539205e-09,2.1959993991172106e-09,9.327179105264193e-11,1.4987649620885814e-10,4.972548723786745e-09,6.511362432625178e-11,2.689866938496584e-11,7.620686499151917e-11,5.2796454250808236e-12,1.5107201128248335e-17,3.972102111741572e-18,3.7454053479194605e-21,1.537663013579367e-11,3.1284298027639533e-19,2.842582574508582e-14,5.40725558442896e-23,9.536359625233097e-12,2.621522127842156e-13,5.970800628799254e-16,1.3536873321994274e-19,8.06873626359337e-17,6.143466434350351e-15,8.689395138934007e-05,6.877154942726313e-19,3.7020877610244925e-27,2.6178547240339618e-18,3.6929586782278684e-20,1.4442602752221623e-19,8.483617441261996e-19,2.3739268014908084e-22
2.5907210814608244e-08,0.17718946376471895,3.76,0.0,0.7116631017380647,0.9999130979397163,5.209567295972933e-12,0.0,2.2507826137281412e-11,6.116684388716784e-08,5.8382233747491546e-08,5.360230794480631e-09,2.1341714018858625e-13,4.181214339189202e-15,2.482882762077028e-09,2.486329669394331e-09,1.1069253599832213e-10,1.814140276913817e-10,5.315891490866797e-09,7.561851218400715e-11,3.18151500431471e-11,8.658320826266736e-11,6.029080166766736e-12,1.956081921301837e-17,4.848379499726229e-18,4.561859684153796e-21,1.641291416878983e-11,3.8351032882833244e-19,3.056831846672378e-14,6.848389286425492e-23,1.0844757167870443e-11,2.989146197287655e-13,7.251029494799652e-16,1.6437595776572186e-19,9.194396349614535e-17,7.134900644475852e-15,8.689395133023756e-05,7.388586221472711e-19,4.782407938538823e-27,3.1819786650916607e-18,4.479476827356319e-20,1.7651542494803218e-19,1.0318033518643566e-18,2.9980126417948754e-22
2.7543071419886084e-08,0.17718946388996154,3.76,0.0,0.711663097505929,0.9999130972355404,6.479846766581478e-12,0.0,2.6334876959742017e-11,6.50467153471073e-08,6.189450435339472e-08,5.723917685504239e-09,2.408382035328992e-13,4.438283696689108e-15,2.7885344912359386e-09,2.7926626052099183e-09,1.3020082510859284e-10,2.1697303235849162e-10,5.660772826222621e-09,8.688744559280562e-11,3.726386433984422e-11,9.761021881607698e-11,6.831118823678341e-12,2.4932047321611448e-17,5.8505911679585656e-18,5.491511533180554e-21,1.7449187742976606e-11,4.647010459983108e-19,3.273837294932673e-14,8.54244718305364e-23,1.2234544109440291e-11,3.381356049806837e-13,8.700861466983813e-16,1.9733279174499329e-19,1.0393148751415844e-16,8.226309372878775e-15,8.689395126914517e-05,7.905832936480705e-19,6.080651142831088e-27,3.822444243793355e-18,5.3701223178034484e-20,2.132028418974428e-19,1.2402358918880091e-18,3.7299425892413462e-22
2.9178932025163924e-08,0.17718946401526775,3.76,0.0,0.7116630932678738,0.999913096508548,7.958903438048043e-12,0.0,3.052701147632421e-11,6.893007084687668e-08,6.538678213872897e-08,6.092818307185564e-09,2.6984427918586927e-13,4.694310482538056e-15,3.109781500277714e-09,3.1146707445125332e-09,1.5190717132745376e-10,2.567669919642337e-10,6.0072743240046434e-09,9.89072822500688e-11,4.326687427975057e-11,1.0928969136179452e-10,7.686515409300754e-12,3.1339818123606265e-17,6.989123338109317e-18,6.5425582318297676e-21,1.8485450859330893e-11,5.573287081096878e-19,3.4938153759077587e-14,1.0513619174128136e-22,1.3705256051108406e-11,3.798263852731397e-13,1.0330499026714078e-15,2.3452856603209654e-19,1.1664924704949009e-16,9.423950013028716e-15,8.689395120618703e-05,8.428889614541372e-19,7.623614234646637e-27,4.544405441500322e-18,6.371547704876236e-20,2.5484494602481257e-19,1.4753768112541544e-18,4.579922994976487e-22
3.081479263044177e-08,0.17718946414064146,3.76,0.0,0.7116630890235462,0.9999130957587454,9.66597759814684e-12,0.0,3.509281363322982e-11,7.281713302180763e-08,6.885918090084114e-08,6.467281986863235e-09,3.004236559974281e-13,4.949299981025351e-15,3.446297917864668e-09,3.452031653713641e-09,1.7591978487736535e-10,3.010050085564843e-10,6.3554758768894406e-09,1.1166448965673393e-10,4.9845626590804766e-11,1.2162417552666908e-10,8.596074953443385e-12,3.8910873159406905e-17,8.274864454592014e-18,7.723414607979241e-21,1.9521703518908507e-11,6.623505953711945e-19,3.716980486316745e-14,1.2786770511778776e-22,1.5256431237709367e-11,4.2399875418368814e-13,1.2150086442753094e-15,2.762641818876723e-19,1.3009655510533937e-16,1.0734349582123344e-14,8.689395114120311e-05,8.957750787651977e-19,9.439545458135344e-27,5.353111040451076e-18,7.490500133878274e-20,3.0180942862988767e-19,1.738978111738851e-18,5.558476390755826e-22
3.245065323571961e-08,0.17718946426608678,3.76,0.0,0.7116630847725999,0.9999130949861398,1.1620735746969335e-11,0.0,4.004007327289436e-11,7.670812042673972e-08,7.231181378906049e-08,6.8476514486355996e-09,3.325646936292685e-13,5.203257447380442e-15,3.797762973820716e-09,3.804427856736167e-09,2.0234460925390863e-10,3.498918717364443e-10,6.705455702686081e-09,1.2514530334343488e-10,5.702096359935636e-11,1.3461695045479448e-10,9.560652603656852e-12,4.7779941031443e-17,9.719241714722343e-18,9.04272637062144e-21,2.0557945722844785e-11,7.807702916689665e-19,3.9435432971728856e-14,1.5387456529128187e-22,1.6887610542720208e-11,4.706650700590691e-13,1.4169710102596507e-15,3.228531681519477e-19,1.4427272532814077e-16,1.216429206610723e-14,8.689395107420779e-05,9.492410993007239e-19,1.1558143602591578e-26,6.253912124817964e-18,8.733832411601066e-20,3.544754934354975e-19,2.0328288366649646e-18,6.676451693088814e-22
3.4086513840997453e-08,0.1771894643916076,3.76,0.0,0.7116630805146934,0.9999130941907386,1.3843230384676133e-11,0.0,4.5375830749956826e-11,8.060324747898079e-08,7.574479330839657e-08,7.234262774882893e-09,3.662558221456326e-13,5.456188107904439e-15,4.163860925684087e-09,4.17154676500694e-09,2.3128535671760973e-10,4.036281249962451e-10,7.0572903705706325e-09,1.3933585024787393e-10,6.48131339435967e-11,1.4827199969479172e-10,1.0581152717238755e-11,5.808992760273363e-17,1.133425805101227e-17,1.0509383110321841e-20,2.1594177472355118e-11,9.136403460631356e-19,4.173709462398593e-14,1.8341941992032958e-22,1.8598337453324065e-11,5.198382441228397e-13,1.6399398841841307e-15,3.7462273109796853e-19,1.5917707200711087e-16,1.3720806104502877e-14,8.689395100526077e-05,1.0032864772990718e-18,1.401055975319005e-26,7.25226921811641e-18,1.010851344268888e-19,4.1323433598013564e-19,2.3587574466961075e-18,7.945035443494114e-22
3.5722374446275297e-08,0.1771894645172077,3.76,0.0,0.7116630762494917,0.9999130933725502,1.635386205765523e-11,0.0,5.1106419218552795e-11,8.450272443640293e-08,7.915823132321829e-08,7.627445404458112e-09,4.014855416060864e-13,5.708097160115165e-15,4.544280986235738e-09,4.5530806083785574e-09,2.6284354328826405e-10,4.6241013114495406e-10,7.411054826952714e-09,1.5422223604451564e-10,7.32418031261509e-11,1.6259398636948666e-10,1.1658527927449617e-11,6.999211714300037e-17,1.3132529603909751e-17,1.2132530914326307e-20,2.2630398768735614e-11,1.0620649977788624e-18,4.407680296938539e-14,2.167722453420428e-22,2.0388158055546548e-11,5.71531728765816e-13,1.884912427196738e-15,4.3191479834090257e-19,1.7480891007378275e-16,1.5411153014517396e-14,8.689395093433359e-05,1.0579106675166442e-18,1.6829401494776933e-26,8.353759061115262e-18,1.162163804346516e-19,4.784896134211184e-19,2.718634085673936e-18,9.375764001378542e-22
3.735823505155314e-08,0.17718946464289073,3.76,0.0,0.7116630719766657,0.9999130925315838,1.917334358115245e-11,0.0,5.723750467537468e-11,8.840675740303003e-08,8.255223906091413e-08,8.027522159741895e-09,4.382424216604055e-13,5.958989772931841e-15,4.9387172520395036e-09,4.94872636699845e-09,2.971185232329931e-10,5.264301368064281e-10,7.766822420967684e-09,1.6979060405495126e-10,8.232606390352089e-11,1.7758822869343447e-10,1.279377820544515e-11,8.364638330373945e-17,1.512732371414266e-17,1.392158460132753e-20,2.3666609613363715e-11,1.2272029658847125e-18,4.645653689659133e-14,2.542106142024546e-22,2.2256621019470136e-11,6.257595060220562e-13,2.1528801106418267e-15,4.950870579090663e-19,1.9116755510152835e-16,1.7242815153299875e-14,8.689395086141502e-05,1.113113125227084e-18,2.004873944979156e-26,9.56408103376557e-18,1.3280436145556589e-19,5.506579045191471e-19,3.1143727373716966e-18,1.0980536451841958e-21
3.899409565683098e-08,0.17718946476866032,3.76,0.0,0.7116630676958922,0.999913091667849,2.2322666307755307e-11,0.0,6.377412389451168e-11,9.23155483498612e-08,8.592692711552997e-08,8.434809290082281e-09,4.765151011458898e-13,6.208871086838574e-15,5.346868633007678e-09,5.358185704125972e-09,3.342075230493842e-10,5.958763359907533e-10,8.124664929595499e-09,1.860271779957587e-10,9.208444651372566e-11,1.9326067592622755e-10,1.3987949937634038e-11,9.92214087285745e-17,1.733259747234786e-17,1.5886239590152215e-20,2.4702810007698863e-11,1.4102703052094913e-18,4.887823891619264e-14,2.9601998698867244e-22,2.4203277584536808e-11,6.825360762286283e-13,2.444828748475495e-15,5.645139939892585e-19,2.0825232330507316e-16,1.9223484609783797e-14,8.689395078652248e-05,1.1688933062204862e-18,2.37041160079831e-26,1.0889063230309227e-17,1.5092281411382242e-19,6.30169159819329e-19,3.5479332758232744e-18,1.2771627898003724e-21
4.226581686738666e-08,0.17718946502047286,3.76,0.0,0.7116630591092392,0.9999130898721174,2.969600906230576e-11,0.0,7.808117368047427e-11,1.0014819160071276e-07,9.261878340660781e-08,9.272247150626734e-09,5.575627573043034e-13,6.705620238596358e-15,6.203136033680242e-09,6.217374788232405e-09,4.172060486422216e-10,7.517802007066121e-10,8.846854085072968e-09,2.204504156114394e-10,1.1369494545655135e-10,2.2666699769608093e-10,1.6557469941241405e-11,1.368539010471305e-16,2.2434098243383105e-17,2.0382606059601434e-20,2.677517945174253e-11,1.835361791792993e-18,5.385510685846319e-14,3.9393491575008294e-22,2.832938923532977e-11,8.037961220211723e-13,3.104584048829866e-15,7.2372001658487725e-19,2.445974973022584e-16,2.3663597684665645e-14,8.689395063080488e-05,1.2821846637941565e-18,3.247258486560261e-26,1.3906997513571775e-17,1.9205373112825666e-19,8.1300983253261025e-19,4.536600284786029e-18,1.696382924180358e-21
4.553753807794234e-08,0.17718946527267204,3.76,0.0,0.7116630504870628,0.9999130879854488,3.864622910415799e-11,0.0,9.405659718095358e-11,1.0800218858191665e-07,9.923467241881478e-08,1.0142159724688028e-08,6.445389893810675e-13,7.198385176502412e-15,7.110768120921694e-09,7.1283523348773476e-09,5.125756367200469e-10,9.31548583361423e-10,9.578165997492063e-09,2.5738441932044376e-10,1.3821067012982235e-10,2.6287228347928003e-10,1.9376352775598892e-11,1.8442402747118268e-16,2.856398893144821e-17,2.5705234785945143e-20,2.8847507114210337e-11,2.348327607189839e-18,5.90221342291429e-14,5.129704432293586e-22,3.276295375774034e-11,9.354378153511024e-13,3.8719529117237585e-15,9.129039775001568e-19,2.8383897459135297e-16,2.879681407480845e-14,8.689395046719214e-05,1.3977803968583097e-18,4.3449039439876796e-26,1.7456970735621984e-17,2.4023069282223323e-19,1.0307351628876854e-18,5.701303345698904e-18,2.2058601759159856e-21
4.880925928849802e-08,0.17718946552528306,3.76,0.0,0.711663041826986,0.9999130860079483,4.934826159135198e-11,0.0,1.1172147542025637e-10,1.158790100924752e-07,1.0577545647033781e-07,1.1046846710752774e-08,7.373553582909606e-13,7.687206016821281e-15,8.067522493397749e-09,8.088893598235776e-09,6.210208547683675e-10,1.1365474223189147e-09,1.0319120765091043e-08,2.967243335379442e-10,1.65760619465008e-10,3.0194450133752285e-10,2.245454808410823e-11,2.436222816322656e-16,3.586283619321459e-17,3.1942924002248583e-20,3.091979300980745e-11,2.9612676594359063e-18,6.439342775788106e-14,6.557268726631658e-22,3.750047208483508e-11,1.0775947015204742e-12,4.7546214461326296e-15,1.1357719981771824e-18,3.2597130792787304e-16,3.469113883067567e-14,8.689395029567564e-05,1.5156761702489102e-18,5.697212816958211e-26,2.1590786682318632e-17,2.96102885531908e-19,1.287309871525836e-18,7.059559771752408e-18,2.816906048271502e-21
