Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027)
6.83506090563661e-07,0.050189632652181446,3.76,0.0,0.7369743869933745,0.9999870065406695,4.4397360626214826e-10,0.0,1.8940838484607772e-11,1.7200776716787074e-08,2.498189167710221e-09,1.9476477998041717e-09,6.758000470038391e-13,1.5900670093078992e-16,3.542965429786131e-10,3.800512692202979e-09,9.527276619613805e-10,5.411044682718966e-09,1.17300685995437e-08,3.187364106037262e-11,1.322423392314764e-10,8.857940579725707e-09,1.3518740968199583e-10,1.6901608884130322e-15,1.6963906922740676e-16,1.5149976452099636e-21,1.6386103772377703e-13,1.4478107008625135e-17,6.603027719570468e-15,2.6676506079568556e-21,1.111003487974032e-10,5.9915446061808866e-12,4.026820601612458e-14,6.876476907186551e-19,1.949296045552954e-17,3.832518051714639e-15,1.29632323507625e-05,3.2561394257853055e-21,7.87045813638187e-25,8.51701364499997e-18,9.166806375826366e-20,1.1495623151823055e-18,1.7188884420643312e-18,1.2137708339833818e-19,1.7618390040306425e-28,2.102356843100889e-27,1.8044252783357168e-27,7.623179870118593e-33,3.281529213587061e-27,2.843411346930612e-23,4.8379394218537726e-26,1.1755915823705837e-16,7.411546144220507e-26,8.750755161800622e-25,1.2116617030834767e-23,1.0068834659509477e-26,1.27227301096285e-20,1.4224918328441632e-24,8.679881382415139e-24,3.2844246703945146e-23,1.7821841315614616e-22,4.640971446764165e-34,3.6242594235820124e-20,1.8813076489715658e-29,1.3043356562782131e-19,7.365308451039035e-40,6.718814343063533e-40,1.209625669185979e-30,4.949704217908603e-30
7.033978190690746e-07,0.05018963265146507,3.76,0.0,0.7369743861764062,0.999987005357359,4.667147040529571e-10,0.0,1.9237942006993428e-11,1.7833183639705934e-08,2.501147969774798e-09,1.9952255563653663e-09,6.803055909140835e-13,1.5927742934281284e-16,3.5479013936316215e-10,3.848744996054581e-09,9.889254227551877e-10,5.699820044771594e-09,1.2139936306675334e-08,3.228179504271824e-11,1.3429190018850582e-10,9.275521385291727e-09,1.4295524745097488e-10,1.821651944996428e-15,1.8373071024895213e-16,1.6391908138333327e-21,1.6862306319296492e-13,1.561420679504112e-17,6.765366164824581e-15,2.901224711438909e-21,1.1516338534047839e-10,6.395902333501421e-12,4.3104570900087205e-14,7.379169409941071e-19,2.0636455138668708e-17,3.985244492364401e-15,1.2963232335422642e-05,3.406807661621262e-21,8.52758056028333e-25,8.841589912938812e-18,9.489354458437727e-20,1.2209535483824134e-18,1.819774973831469e-18,1.291562253863216e-19,1.9585932253549996e-28,2.244956774711977e-27,1.9183603584146195e-27,8.195744555854837e-33,3.6598915746314085e-27,2.9776390412780293e-23,5.1040087854542774e-26,1.2633390940123104e-16,7.663712311768072e-26,9.168628865547244e-25,1.3494477627704156e-23,1.0720717034280979e-26,1.3052591468046614e-20,1.5354627596667852e-24,9.475564145422068e-24,3.439103120275499e-23,1.8802932194207956e-22,5.168785067933367e-34,3.8143617464064065e-20,2.0549345903050677e-29,1.4151535888744112e-19,8.283067050282051e-40,7.509902969142366e-40,1.3015935824460273e-30,5.5208606487634684e-30
7.232895475744882e-07,0.050189632650737524,3.76,0.0,0.7369743853553511,0.9999870041687142,4.898043838465527e-10,0.0,1.9526163592371144e-11,1.846913770054743e-08,2.5037293894283545e-09,2.042323556855483e-09,6.843731027839016e-13,1.5951666532672855e-16,3.5522112430430066e-10,3.893830186030352e-09,1.0251703018936004e-09,5.992115840790552e-09,1.2550171896545045e-08,3.266334112776586e-11,1.3622627000277326e-10,9.697465766523242e-09,1.5092581600806455e-10,1.957941723886103e-15,1.9850711641341485e-16,1.7695568741141077e-21,1.7338470736757337e-13,1.67954125965214e-17,6.926089580368463e-15,3.147278534811132e-21,1.192308186871517e-10,6.814149372579701e-12,4.6042864482758104e-14,7.899364300865349e-19,2.1812085855079444e-17,4.13827295201896e-15,1.296323232001319e-05,3.5605920834165156e-21,9.215295416463498e-25,9.16299618540953e-18,9.808047685017817e-20,1.2942086745969322e-18,1.9230517705720964e-18,1.3714618541645533e-19,2.1693956539080748e-28,2.3921155381666004e-27,2.035126808659774e-27,8.785682666590122e-33,4.0660432363336826e-27,3.1137419793479144e-23,5.375876738290159e-26,1.353373983488358e-16,7.916453687015294e-26,9.591751931705888e-25,1.498379480669467e-23,1.1392533552757151e-26,1.3379945851929993e-20,1.6530916519848901e-24,1.0312761435521284e-23,3.597043010598674e-23,1.9794940665159934e-22,5.739298781781281e-34,4.0060741326763236e-20,2.2385817244124075e-29,1.530544934138488e-19,9.28273570184197e-40,8.358876353383676e-40,1.3971759095788472e-30,6.1339970591627884e-30
7.431812760799019e-07,0.050189632649999705,3.76,0.0,0.7369743845304653,0.9999870029751126,5.132323704829236e-10,0.0,1.9806011950176197e-11,1.9108406755171283e-08,2.5059815590634156e-09,2.088965227819472e-09,6.880423492517334e-13,1.597280675214169e-16,3.5559748140960296e-10,3.9359512642414435e-09,1.06145632489155e-09,6.287701470319832e-09,1.2960726880802407e-08,3.301982316359291e-11,1.3805112173823908e-10,1.0123495943708245e-08,1.5909778272064264e-10,2.0989652222973822e-15,2.1397752440329408e-16,1.9062087886858104e-21,1.781459702121459e-13,1.8021552733487506e-17,7.085276380305548e-15,3.4060574984983095e-21,1.233020749608083e-10,7.2462971075140245e-12,4.908318993827201e-14,8.436857438072675e-19,2.3019814407479307e-17,4.291567259102735e-15,1.2963232304541473e-05,3.717488868973291e-21,9.933830417006913e-25,9.481159363353112e-18,1.0122920582539696e-19,1.3693035013569125e-18,2.0286864418765816e-18,1.4534412656910163e-19,2.3946506955851796e-28,2.5438398046302824e-27,2.1546914641005667e-27,9.392497234900406e-33,4.500802273251292e-27,3.251650216527184e-23,5.653544444664586e-26,1.4455726498490803e-16,8.16980913321306e-26,1.0020118194985322e-24,1.6590035784100775e-23,1.208423303420649e-26,1.3704935129616522e-20,1.7753913309832935e-24,1.1191925986017713e-23,3.758240494753476e-23,2.079709452264603e-22,6.354607363128724e-34,4.199299964267219e-20,2.4324822931410455e-29,1.6504538657941518e-19,1.0368793505978795e-39,9.267212233158396e-40,1.4963822892326612e-30,6.790349949054933e-30
7.630730045853155e-07,0.05018963264925241,3.76,0.0,0.7369743837019888,0.9999870017769024,5.369889801741084e-10,0.0,2.007797129529589e-11,1.975077225800274e-08,2.5079464725910887e-09,2.1351737383514984e-09,6.91349922348676e-13,1.59914870144555e-16,3.559261762631769e-10,3.975283765156714e-09,1.0977782790100934e-09,6.586359869022667e-09,1.3371558953363353e-08,3.335272253917914e-11,1.3977197529446493e-10,1.0553349644402004e-08,1.6746987655305507e-10,2.244657090127752e-15,2.301510507373688e-16,2.0492587621530393e-21,1.829068516944266e-13,1.9292447215227938e-17,7.243004186019335e-15,3.677804533543149e-21,1.27376653473304e-10,7.69235538609643e-12,5.222563697672252e-14,8.991446375352288e-19,2.4259602543257437e-17,4.44509569601137e-15,1.2963232289008576e-05,3.877494196805918e-21,1.0683396446909417e-24,9.79603824363499e-18,1.0434031822352048e-19,1.4462151425628437e-18,2.1366486393828007e-18,1.5374735922349274e-19,2.634751786374178e-28,2.7001391576538797e-27,2.2770246281290905e-27,1.0015712297984066e-32,4.964963528711552e-27,3.3912973640494383e-23,5.937015858606963e-26,1.5398143950048756e-16,8.423815519670049e-26,1.0453731218533957e-24,1.8318766632608118e-23,1.2795767530143571e-26,1.4027700718896706e-20,1.9023744224489537e-24,1.21134892245626e-23,3.922691737219461e-23,2.180867766569693e-22,7.016843467264079e-34,4.393959071686306e-20,2.6368664800932146e-29,1.7748225616270643e-19,1.1545807124244527e-39,1.0236327621942858e-39,1.599222356743496e-30,7.49112065112778e-30
7.829647330907291e-07,0.050189632648496324,3.76,0.0,0.7369743828701476,0.9999870005744067,5.610650916213697e-10,0.0,2.0342501858212174e-11,2.0396028691553514e-08,2.5096607685804023e-09,2.1809718368653367e-09,6.943294206969119e-13,1.600799321633225e-16,3.5621328629009534e-10,4.0119955539079826e-09,1.1341316160888474e-09,6.887886936391728e-09,1.3782631201807709e-08,3.366345637486478e-11,1.41394180866332e-10,1.0986779560214894e-08,1.760408880712521e-10,2.3949521068769936e-15,2.4703672226105267e-16,2.1988183694375784e-21,1.87667351785465e-13,2.0607911325438233e-17,7.399349303156514e-15,3.962760437403544e-21,1.3145411738770528e-10,8.152332715750212e-12,5.547028356016247e-14,9.56293198983341e-19,2.5531411960045733e-17,4.59883045060733e-15,1.2963232273419048e-05,4.040604247095329e-21,1.1464188885890903e-24,1.010761932363691e-17,1.074145988898234e-19,1.5249219890617199e-18,2.2469099695987464e-18,1.6235333888913875e-19,2.890081828258059e-28,2.861025864787574e-27,2.4020997764133463e-27,1.065486912462935e-32,5.459299513851607e-27,3.532620803435886e-23,6.226297122012596e-26,1.6359818415639527e-16,8.678507621300978e-26,1.089260253934772e-24,2.017565165085194e-23,1.352709217512672e-26,1.4348382360152936e-20,2.0340534903646205e-24,1.3077863876966298e-23,4.0903929157298713e-23,2.28290264261823e-22,7.728177388215524e-34,4.5899859620483193e-20,2.851961606440842e-29,1.9035918563031838e-19,1.2818428838340102e-39,1.1267583501804529e-39,1.70570581944354e-30,8.23747669093886e-30
8.028564615961427e-07,0.050189632647732144,3.76,0.0,0.7369743820351535,0.9999869993679242,5.85452117794061e-10,0.0,2.0600040499797948e-11,2.1043982983415817e-08,2.5111564126619613e-09,2.226381722751292e-09,6.970116344035409e-13,1.6022578074075016e-16,3.5646411391818864e-10,4.0462467357017624e-09,1.170512367875931e-09,7.1920909518839394e-09,1.4193911420205191e-08,3.395337666416768e-11,1.4292290684261815e-10,1.1423552768898608e-08,1.84809668875323e-10,2.5497855866315095e-15,2.6464350302022276e-16,2.3549986700224732e-21,1.9242747045967784e-13,2.1967758736170368e-17,7.554386252456182e-15,4.261164195075481e-21,1.3553408558208363e-10,8.626236434269247e-12,5.881719739798232e-14,1.0151119841197512e-18,2.6835204311133352e-17,4.752747134639962e-15,1.2963232257780594e-05,4.206815201772239e-21,1.2276388821843877e-24,1.041591295486305e-17,1.104529924914252e-19,1.605403671728037e-18,2.3594439021166093e-18,1.7115966294908573e-19,3.1610136549829277e-28,3.0265146616516056e-27,2.529893279679425e-27,1.1309528453518271e-32,5.984561375621714e-27,3.6755613650056323e-23,6.521396063092177e-26,1.7339612597407928e-16,8.933918094467161e-26,1.1336750160288667e-24,2.2166452841267902e-23,1.4278165030303254e-26,1.466711719509944e-20,2.170441144375425e-24,1.4085446343667896e-23,4.26134022300886e-23,2.385752657416632e-22,8.490816858532134e-34,4.787328159781718e-20,3.077992318017631e-29,2.0367018112331751e-19,1.4191394713364727e-39,1.2362289546385912e-39,1.8158425157959793e-30,9.030553251615918e-30
8.227481901015564e-07,0.05018963264696051,3.76,0.0,0.7369743811972055,0.9999869981577322,6.101419784911726e-10,0.0,2.0851001406172387e-11,2.1694453919348135e-08,2.512461293066291e-09,2.271424947418107e-09,6.994247294676701e-13,1.6035464966431398e-16,3.566832853382643e-10,4.07818965419999e-09,1.2069170721345546e-09,7.498791987916578e-09,1.4605371509403583e-08,3.422377018514691e-11,1.4436313137195488e-10,1.186345013442814e-08,1.9377513058028818e-10,2.7090937186372615e-15,2.8298031780487024e-16,2.517910309037793e-21,1.9718720769487334e-13,2.3371804189456026e-17,7.708187403901172e-15,4.5732532677412575e-21,1.396162255489902e-10,9.11407285882826e-12,6.226643725203881e-14,1.0755821289695093e-18,2.817094121070033e-17,4.90682436083238e-15,1.2963232242092629e-05,4.376123244371024e-21,1.3120164163242191e-24,1.072094984195881e-17,1.1345656988124882e-19,1.6876410190523712e-18,2.4742256754568677e-18,1.8016406657288628e-19,3.447910517994774e-28,3.1966225479272244e-27,2.660384144525146e-27,1.1979276924131879e-32,6.541479912440046e-27,3.8200630759929234e-23,6.822321775521332e-26,1.8336428147972061e-16,9.19007749521992e-26,1.1786197261311868e-24,2.4297029484059565e-23,1.5048946923828783e-26,1.498403904339438e-20,2.3115501250942936e-24,1.5136618861162496e-23,4.435529868133702e-23,2.4893608334596e-22,9.307006885909926e-34,4.9859446713797e-20,3.3151807632374915e-29,2.1740922078665514e-19,1.5669522860599803e-39,1.3521708797128782e-39,1.929642460960934e-30,9.871454710838339e-30
8.4263991860697e-07,0.050189632646181946,3.76,0.0,0.7369743803564892,0.9999869969440869,6.351270737734184e-10,0.0,2.1095776842229462e-11,2.234727155893047e-08,2.5135997407267946e-09,2.3161223399031174e-09,7.015944288589817e-13,1.6046851335187686e-16,3.568748367555945e-10,4.107968961256689e-09,1.243342708108545e-09,7.807821326046844e-09,1.501698695327306e-08,3.447585902547102e-11,1.457196369731084e-10,1.2306265695179064e-08,2.0293624344392031e-10,2.8728138504244414e-15,3.0205607264345e-16,2.6876636063018028e-21,2.0194656347224635e-13,2.4819865785859818e-17,7.86082275985645e-15,4.899263850997997e-21,1.437002471943343e-10,9.615847416122665e-12,6.581805407656225e-14,1.1376854398653395e-18,2.953858423885247e-17,5.0610433715859694e-15,1.2963232226357907e-05,4.548524561046244e-21,1.3995670658197286e-24,1.1022777876729633e-17,1.1642649877174064e-19,1.7716160108757562e-18,2.5912322023108104e-18,1.8936441802029416e-19,3.7511265845304976e-28,3.371368594010261e-27,2.793553770508177e-27,1.266372080434245e-32,7.130766619490718e-27,3.966073450074055e-23,7.12908426052711e-26,1.9349207453804787e-16,9.447014315175585e-26,1.2240971105153224e-24,2.657333779599628e-23,1.583940129143815e-26,1.5299277781478096e-20,2.45739337066069e-24,1.6231751461320813e-23,4.6129580775708926e-23,2.593674281211436e-22,1.0179029622343416e-33,5.1858045752715803e-20,3.5637467616543835e-29,2.315702971254686e-19,1.7257711794744688e-39,1.4747062235962428e-39,2.0471158810318825e-30,1.0761256222813387e-29
8.625316471123836e-07,0.050189632645397,3.76,0.0,0.7369743795131795,0.9999869957272253,6.604002583228068e-10,0.0,2.1334737946623115e-11,2.300227665847139e-08,2.5145929832777753e-09,2.360493953048257e-09,7.035441884885172e-13,1.6056911693372197e-16,3.5704228967831624e-10,4.135721744232945e-09,1.2797866401894576e-09,8.11902088089514e-09,1.5428736361513778e-08,3.4710801599506845e-11,1.4699700769309786e-10,1.27518060478845e-08,2.1229203471999447e-10,3.0408847199447464e-15,3.218796725255073e-16,2.864368634482441e-21,2.0670553777634717e-13,2.6311766918403267e-17,8.012359758174895e-15,5.239431104745234e-21,1.477858974244201e-10,1.013156475597165e-11,6.947209201327296e-14,1.2014044645734226e-18,3.093809494645219e-17,5.215387713289963e-15,1.2963232210585112e-05,4.724015340625742e-21,1.4903052827463903e-24,1.1321459290822223e-17,1.1936401832733182e-19,1.85731172954564e-18,2.710441975478325e-18,1.9875871351417567e-19,4.0710074410269135e-28,3.55077375953442e-27,2.9293857242037094e-27,1.3362485901450344e-32,7.753114748952232e-27,4.113543128295438e-23,7.44169412561687e-26,2.0376934821233689e-16,9.704755039007949e-26,1.2701102112515558e-24,2.9001430663821936e-23,1.664949401941362e-26,1.561295891631243e-20,2.6079840674690954e-24,1.737120374215769e-23,4.793621095937982e-23,2.698644010852303e-22,1.1109204261875657e-33,5.38688573274021e-20,3.823907963207227e-29,2.461474530682384e-19,1.8960938880430683e-39,1.603953320840343e-39,2.1682732377740567e-30,1.1701005322957478e-29
8.824233756177972e-07,0.05018963264460612,3.76,0.0,0.736974378667439,0.999986994507368,6.859548167661285e-10,0.0,2.156823555467264e-11,2.3659320104819933e-08,2.5154595410063363e-09,2.404559026940796e-09,7.052953668074698e-13,1.606580028473236e-16,3.5718871657973893e-10,4.1615776993666325e-09,1.3162465687854233e-09,8.432242635374121e-09,1.5840601070911995e-08,3.4929694066026526e-11,1.4819962839215075e-10,1.3199889733445665e-08,2.2184158680105208e-10,3.2132466426349036e-15,3.424600366158262e-16,3.0481352873493412e-21,2.1146413059503073e-13,2.784733788816898e-17,8.162863105414789e-15,5.593989356896522e-21,1.5187295542505875e-10,1.0661228850400126e-11,7.322858925935307e-14,1.26672254653441e-18,3.236943485973864e-17,5.3698429508908724e-15,1.2963232194772354e-05,4.902591774090649e-21,1.5842444819131792e-24,1.1617068108200294e-17,1.2227041729327462e-19,1.944712309520072e-18,2.8318349754779665e-18,2.0834507182307777e-19,4.407890596194682e-28,3.734860726341342e-27,3.0678655324945365e-27,1.407522595491084e-32,8.409200372660039e-27,4.2624254711611634e-23,7.760162339053867e-26,2.1418637149446513e-16,9.963324227909882e-26,1.3166623084497867e-24,3.158745744307222e-23,1.7479193291680098e-26,1.5925203310001026e-20,2.763335687589849e-24,1.8555326463592054e-23,4.977515186523185e-23,2.804224559190938e-22,1.2099886963420847e-33,5.589173615808501e-20,4.095879998319511e-29,2.611348123669453e-19,2.0784258862954888e-39,1.7400271658615146e-39,2.2931252454421037e-30,1.2691723536349754e-29
9.023151041232109e-07,0.050189632643809774,3.76,0.0,0.7369743778194204,0.9999869932847185,7.117844399870862e-10,0.0,2.179660103787474e-11,2.4318262363203755e-08,2.5162155720996372e-09,2.4483359667879517e-09,7.068673869779983e-13,1.6073653434375828e-16,3.5731679815303853e-10,4.1856593409120354e-09,1.3527204874808235e-09,8.747348090255416e-09,1.625256479765189e-08,3.513357205747615e-11,1.4933168577670142e-10,1.3650346629734964e-08,2.315840352062806e-10,3.3898416588636715e-15,3.6380611120821394e-16,3.239073338957551e-21,2.1622234191938865e-13,2.942641723529861e-17,8.312394732534052e-15,5.963172283085022e-21,1.5596122854522375e-10,1.1204843080035943e-11,7.708757882434962e-14,1.3336238642900446e-18,3.383256548472994e-17,5.5243964178420144e-15,1.296323217892007e-05,5.0842500557020035e-21,1.681397119222946e-24,1.1909687877914879e-17,1.2514701530192364e-19,2.0338028862681037e-18,2.9553925805861592e-18,2.1812172866710074e-19,4.762105979248469e-28,3.923653746343007e-27,3.2089804952807074e-27,1.4801614435837824e-32,9.09968343663158e-27,4.412676974484844e-23,8.084500033198625e-26,2.2473384167115997e-16,1.022274461684257e-25,1.3637568553669974e-24,3.433766381393734e-23,1.8328469442313387e-26,1.6236126930924898e-20,2.9234620150974096e-24,1.9784462981405986e-23,5.1646366315883735e-23,2.9103736444540076e-22,1.315347079546443e-33,5.792660248664967e-20,4.3798766190710003e-29,2.765266049155048e-19,2.2732802478356798e-39,1.8830398146883777e-39,2.421682881100142e-30,1.3734407973938112e-29
9.222068326286245e-07,0.05018963264300834,3.76,0.0,0.7369743769692668,0.9999869920594658,7.378832024422889e-10,0.0,2.20201471500824e-11,2.4978972941672633e-08,2.5168751738094727e-09,2.4918423327140517e-09,7.082778907967934e-13,1.6080591626976056e-16,3.574288732565539e-10,4.208082237011387e-09,1.3892066456652435e-09,9.064207730569906e-09,1.666461333401557e-08,3.532341263721695e-11,1.5039717084404054e-10,1.4103017355738663e-08,2.4151856646327943e-10,3.570613646767996e-15,3.859268806510808e-16,3.4372924946060195e-21,2.2098017174366774e-13,3.1048852816665306e-17,8.461013767573385e-15,6.347213064390674e-21,1.6005054870629803e-10,1.1762410309478568e-11,8.104908919050976e-14,1.4020934579988818e-18,3.532744831141188e-17,5.679036997039436e-15,1.2963232163038618e-05,5.268986383142557e-21,1.7817747635676806e-24,1.2199409667505986e-17,1.27995147021529e-19,2.1245695451657124e-18,3.0810974798905918e-18,2.280870310432782e-19,5.133976429150577e-28,4.117178502515195e-27,3.3527195154807476e-27,1.5541341556356593e-32,9.825208798686342e-27,4.5642569282117623e-23,8.414718345544903e-26,2.354028830160201e-16,1.0483037213446536e-25,1.4113974247015654e-24,3.725839168649345e-23,1.9197294814370905e-26,1.6545840713694408e-20,3.0883771632529356e-24,2.1058950532087524e-23,5.354981732499172e-23,3.017052046805514e-22,1.4272385699686208e-33,5.997343257364929e-20,4.676109831695789e-29,2.923171875345627e-19,2.4811775138127534e-39,2.033100762545982e-39,2.553957389665079e-30,1.4830032903212166e-29
9.420985611340381e-07,0.0501896326422022,3.76,0.0,0.736974376117111,0.9999869908317846,7.642455404856757e-10,0.0,2.2239168871838236e-11,2.5641329874041903e-08,2.5174506452829083e-09,2.535094839262809e-09,7.095428838888965e-13,1.6086721344653655e-16,3.575269825022695e-10,4.228955264783749e-09,1.425703515918606e-09,9.382700510676299e-09,1.7076734283683648e-08,3.550013642516388e-11,1.5139988245371297e-10,1.4557752690491212e-08,2.516444159245659e-10,3.75550840503082e-15,4.088313764620062e-16,3.642902434423383e-21,2.2573762006517885e-13,3.271450265933918e-17,8.608776484848762e-15,6.7463445249805825e-21,1.6414076926837065e-10,1.2333932953077283e-11,8.511314488913614e-14,1.4721172447841521e-18,3.6854044817712915e-17,5.833754928898234e-15,1.296323214712525e-05,5.456796956545239e-21,1.885388162815541e-24,1.2486330296982096e-17,1.308161488312377e-19,2.216999270941778e-18,3.2089335897761017e-18,2.3823943155015776e-19,5.523818171669836e-28,4.3154619813124114e-27,3.4990729441384135e-27,1.6294125857866207e-32,1.0586407242196961e-26,4.717126807952172e-23,8.750828289581884e-26,2.461850424204993e-16,1.0744221398336196e-25,1.4595876644634994e-24,4.03560791483185e-23,2.008564362557768e-26,1.6854450547194834e-20,3.2580955842223935e-24,2.2379121380717614e-23,5.548546809710289e-23,3.124223364409945e-22,1.5459098470827952e-33,6.203225020875521e-20,4.984790020710791e-29,3.0850106074373514e-19,2.7026455683984136e-39,2.1903172960915698e-39,2.6899602846973624e-30,1.5979551282790207e-29
9.619902896394517e-07,0.050189632641391695,3.76,0.0,0.7369743752630776,0.9999869896018371,7.908662316952744e-10,0.0,2.245394424604844e-11,2.6305219222585508e-08,2.5179527169414952e-09,2.5781093627297617e-09,7.106768720090987e-13,1.6092136692207514e-16,3.5761290629666096e-10,4.248380878606247e-09,1.4622097655467657e-09,9.702713359198865e-09,1.748891683072064e-08,3.566460984294365e-11,1.5234343179133806e-10,1.5014413009350043e-08,2.619608655514718e-10,3.944473709685421e-15,4.325286848324826e-16,3.856012850356147e-21,2.304946868841974e-13,3.442323561681586e-17,8.755736347403565e-15,7.160799251481954e-21,1.6823176229537065e-10,1.2919413032340084e-11,8.927976700365507e-14,1.5436820244932206e-18,3.841231647326356e-17,5.988541643243942e-15,1.2963232131177344e-05,5.647677979747067e-21,1.9922473044033237e-24,1.2770550793174958e-17,1.3361134772559259e-19,2.3110798981008067e-18,3.3388859741144676e-18,2.485774827735213e-19,5.931941282192543e-28,4.518532356123453e-27,3.648032439828436e-27,1.705970481382766e-32,1.1383896460531763e-26,4.871250853704525e-23,9.092840652697657e-26,2.5707228250248756e-16,1.1006315029280084e-25,1.5083312619889888e-24,4.3637260448234025e-23,2.0993491841154983e-26,1.716205725170704e-20,3.4326320727516045e-24,2.3745303843484233e-23,5.745328202618671e-23,3.2318536866874947e-22,1.6716112750421928e-33,6.410311916046273e-20,5.306126065027644e-29,3.2507288200652645e-19,2.938219520830238e-39,2.3547948202473062e-39,2.8297033458253975e-30,1.7183896252675942e-29
9.999999999999997e-07,0.05018963263975879,3.76,0.0,0.7369743736263581,0.9999869872458498,8.424348234161921e-10,0.0,2.28534710514795e-11,2.757768081237074e-08,2.5187408570337523e-09,2.659694872694534e-09,7.125259563060614e-13,1.610079093179377e-16,3.5774866198538583e-10,4.281818910485719e-09,1.531988998925099e-09,1.031805400974839e-08,1.8276665726953753e-08,3.594773387001657e-11,1.5399414628074996e-10,1.5891900411143032e-08,2.8220150767317245e-10,4.316694253287433e-15,4.800482754510418e-16,4.284487693453326e-21,2.395835716182873e-13,3.78077248405883e-17,9.034500551531043e-15,7.996209186491305e-21,1.7605071031543316e-10,1.4076988054081005e-11,9.752677889433614e-14,1.6846717662680322e-18,4.147785908782584e-17,6.284477523324223e-15,1.2963232100635638e-05,6.020944483647656e-21,2.2054966229035656e-24,1.3306517051906713e-17,1.3888546405506525e-19,2.495402643595149e-18,3.593038914583883e-18,2.6884321352045964e-19,6.763735622384422e-28,4.919984742916335e-27,3.939891189539309e-27,1.855729574356924e-32,1.301087524130266e-26,5.169124354738543e-23,9.762820600360925e-26,2.7814084048651844e-16,1.1509718954458029e-25,1.6030243093034782e-24,5.044146299931851e-23,2.2782384234761263e-26,1.7747394785381935e-20,3.77959605330954e-24,2.6484983969900925e-23,6.130275527575765e-23,3.438680993510684e-22,1.9322806090093214e-33,6.809408885546397e-20,5.956092289241605e-29,3.577990921978747e-19,3.429562071490669e-39,2.68965185747749e-39,3.1071740175705937e-30,1.9640972415979035e-29
1.001773746650279e-06,0.05018963263975879,3.76,0.0,0.7369743735498349,0.9999869871357335,8.448633753267577e-10,0.0,2.2871788301424353e-11,2.7637176772794137e-08,2.5187728510128534e-09,2.663483873200127e-09,7.126030912200539e-13,1.6101146852557108e-16,3.57754202573037e-10,4.2832692413536126e-09,1.5352459077668388e-09,1.0346884074548413e-08,1.8313430234971226e-08,3.596001428656346e-11,1.540665828028471e-10,1.593299488726157e-08,2.831629129144059e-10,4.334417084758405e-15,4.823383894067243e-16,4.305174104962524e-21,2.400076760300391e-13,3.796948279988021e-17,9.047447721620565e-15,8.036608226181091e-21,1.7641563425912076e-10,1.41322518980508e-11,9.792078001436339e-14,1.6913861368844886e-18,4.1623731089783236e-17,6.298292265859936e-15,1.2963232099210283e-05,6.038636209691607e-21,2.215739274988118e-24,1.3331309052357385e-17,1.3912954843159531e-19,2.5041491571435563e-18,3.605085114212168e-18,2.698052150025028e-19,6.804243780062696e-28,4.939151752067546e-27,3.9537420094514116e-27,1.8628273750735628e-32,1.3090158136374227e-26,5.183130060313962e-23,9.794614036044844e-26,2.791318738337786e-16,1.1533294890293344e-25,1.6074933198948954e-24,5.0776722537379816e-23,2.286759836892544e-26,1.777463947572479e-20,3.7962201237916355e-24,2.6617002205573564e-23,6.148525386116696e-23,3.448367475834834e-22,1.9451244701334006e-33,6.828142818415839e-20,5.987594332467349e-29,3.593598347724669e-19,3.453861030682595e-39,2.705946782639642e-39,3.1204583762932675e-30,1.9760707894717118e-29
